id	target_txt	prediction
88  ch_vs_0848.wav	das bundesamt für gesundheit schliesst aber nicht aus dass auch in der schweiz fälle auftreten	wir haben diesen antrag die schweizerten diesen auf der stattion bereitschen
159  ch_vs_0320.wav	die anschliessende tour führte sie dann durch deutschland schweden die niederlande und die schweiz	wir haben diesen antrag die schweizerten diese sich die schweizerten
1938  ch_bs_1074.wav	sie speichert auch weisse blutkörperchen und blutplättchen welche sie ausschütten kann	wir haben diesen sich diesesen antrag diese schweizerten wird eine auf der schweisen
243  ch_vs_0292.wav	in dieser zeit schrieb er sein meisterwerk das bucklige pferdchen	wir haben diese sich dass die schweizerten diese sich die schweizigen
988  ch_zh_3732.wav	beispielsweise erfolgte während seiner amtszeit die einführung von verkehrsampeln	wir haben diesen sich dass die schweizerten diese sich auf der schweizung der schweizen
1972  ch_bs_0391.wav	hierüber entzweiten sich der stifter des klosters und sein bedeutendster finanzier	wir haben diesen antrag diesem antrag diesesen antrag auf diesen antragen
1115  ch_zh_1108.wav	im selben jahr nahm er als beigeordneter in butte sein erstes politisches amt wahr	wir haben diesen antrag diesen antrag diesesen antrag auf diesen antragen
610  ch_gr_0574.wav	er führt uns durch sein wat das auf einer betonplattform im meer steht	wir haben diesen sich dass die schweizerten diese sich dieser auf der schweisen
1479  ch_sg_0932.wav	keyhole das die technische grundlage für google earth mitbrachte	wir haben diesen sich die eine schweizen dieser auf der stattten auf der schweisen
1614  ch_ag_0990.wav	die dienstzeit in der kontinentalarmee war deswegen auf nur ein jahr festgesetzt	wir haben diesen sich die eine schweizen diesen auf der schweizen
1215  ch_zh_0605.wav	für silvia schneider und claudia schrepfer stehen die chancen auf schadenersatz schlecht	wir haben diesesen sich diesesen sich dass die schweizerten diesesen sich diesesen sich dieser auf der schweisen
1315  ch_sg_0936.wav	am freitagmorgen begann das spital seine computer auszuschalten	wir haben diesen antrag diesesen antrag diesesen antrag der stattion bereitschen
367  ch_be_0854.wav	der passionierte hobbybiker hat einen jahrelangen leidensweg hinter sich	sie haben diesen sich die schweizigen der schweizigen der schweizerten
688  ch_gr_0211.wav	ende der achtziger jahre spielte ein weltweit bekannter fussballer beim st gallen	wir haben diesen sich die eine schweizerten diesesen sich dieser auf der stattten auf diesesen kanton
456  ch_be_2263.wav	nach jedem foul ruft die menge sofort aus der schiedsrichter hat keine zeit zu reagieren	wir haben diesen sich diesesen sich diesen antrag auf der stadten auf diesesen auf der schweisen
1647  ch_ag_2189.wav	im dachstock des anbaus hausen im sommer fledermausweibchen und ziehen dort ihre jungen auf	wir haben diesen antrag diese sich diesen antrag diesesen antrag auf diesesen antragen werden
1593  ch_ag_2201.wav	glaubenberg kommt für den bund wegen des moorschutzes nicht in frage	wir haben diesen sich dieser antrag diesesen antrag diese schweizertschaften
433  ch_be_0699.wav	leiden kühe und die kälber wirklich so stark wenn sie voneinander getrennt werden	wir haben diesen sich die eine schweisen der schweisen auf der schweisen auf der schweisen
1594  ch_ag_2229.wav	durch entsprechende dosierungen können erniedrigte serumspiegel auf normalwerte angehoben werden	wir haben diesen sich dass die schweizerten diese sich dieser auf der schweisen
1834  ch_bs_1842.wav	schneefallgrenze zwischen eintausendvierhundert und eintausendsiebenhundert meter	wir haben diesen antrag diese sind diesen antragen diesesen antragen diesesen antragen
758  ch_gr_1297.wav	tatsächlich stiegen viele leute in das comicgewerbe der staatlich unterstützten verlage ein	wir haben diese sich dieser sind dieser antrag diesese antragen diese stattttion bei der kanton bern
870  ch_zh_1481.wav	verloren hat die svp und ist in der waadt zur viertgrössten partei abgerutscht	wir haben diesen antrag diese sich diesen antrag diesesen antragen
1961  ch_bs_0805.wav	ergänzend dazu sollen spezialärzte sprechstunden im spital anbieten	wir haben diesen antrag diesesen antrag diese schweizen
249  ch_vs_0325.wav	diese wiederum sind teil deutschschweizer vereinigung mit sitz in zürich	wir haben diesen antrag die schweizen diesen auf der statten
703  ch_gr_0749.wav	und schliesslich kommt das wasser zurück das von den neu belebten böden wieder gespeichert werden kann	wir haben diesesen sich dieser antragen diesesen sich die schweizung dieseser antragen
479  ch_be_0058.wav	die raupen ernähren sich hauptsächlich von den blättern von habichtskraut und löwenzahn	wir haben diese sich dass die schweizerten wird die eine schweizerten
1761  ch_ag_1530.wav	gleichzeitig hielt er fest dass sich alle grossen parteien an einem tiefpunkt befänden	wir haben diesen antrag diesesen antrag diese antrag diese antragen
488  ch_be_1435.wav	der im libanon geborene kennt das terrain und war selber im feld	die sind der regierungsrat sind dieser antragen der stadten
247  ch_vs_1761.wav	die zwei autos sind auf der autostrasse zusammengestossen und es hat laut geknallt	wir haben diese sich dass die schweizerten diese sich dieser auf der schweisen
1887  ch_bs_0223.wav	nun gefährte welches schreckliche geheimnis wülst du mir denn anvertrauen	wir haben diesen antrag die schweizerten diesen auf der stattion bereitschen
822  ch_zh_2942.wav	die gründe der agglomerationsgemeinde sind jedoch anders als bei früheren austritten	wir haben diesen sich die eine schweizerten diesesen sich auf der schweizen
330  ch_be_0275.wav	aktuell gibt es bonbons zwölf verschiedener geschmacksrichtungen	sie haben diesen auf diesen antrag der schweizerten
1734  ch_ag_0638.wav	der wolf lief zum haus der grossmutter und klopfte an ihre tür grossmutter hier ist das rotkäppchen	wir haben diesen auch diesen antrag der schweizerten diesesen auf der standten auf diesesen kanton
597  ch_gr_0372.wav	der belgische schäferhund hat einen leichten knochenbau und eine elegante gesamterscheinung	wir haben diesen antrag diesesen antrag diesesen antrag aber diesesen antragen
973  ch_zh_3108.wav	so setze sie sich dafür ein familienergänzende strukturen zu schaffen	das ist eine sich dass das die schweizerten diese sich dieser auf der schweisen
151  ch_vs_2319.wav	das auto wurde mit den beiden in den mississippi gestossen wo beide ertranken	wir haben diesen sich dass die schweizerten diesesen sich dieser auf der schweisen
1586  ch_ag_1911.wav	der rohstoff für den einsatz von künstlicher intelligenz ist in praktisch jeder branche vorhanden	wir haben diese sich dass die schweizerten diesesen sich dieser sind diesesen sich dieser sich dieseser sichten
1960  ch_bs_0622.wav	eines tages sagte ihm seine mutter rotkäppchen hier ist ein stück kuchen und eine flasche wein	wir haben diesen sich die eine schweizerten diese sich diesen ausgesetzten
2051  ch_lu_0879.wav	die spur führte zu einem fisch und meeresfrüchtemarkt in der stadt der inzwischen geschlossen ist	wir haben diesesen sich dieser antrag diesesen antrag diese antragen diesesen antragen
1984  ch_bs_0583.wav	anita brechbühl ich finde es in europa grundsätzlich nicht schwierig	wir haben diese antragen diesen antragen diesen antragen
2165  ch_lu_1635.wav	im april musste schlumpf ihr marathondebüt wegen einer blase am fuss verschieben	wir haben diesen antrag diesesen antrag diesesen antrag aber diesesen kanton bern
220  ch_vs_0734.wav	wissen über geeignete techniken und den richtigen umgang mit seil und pickel	wir haben diese antragen diesen antrag der stattttionen der kanton bern
1507  ch_ag_0415.wav	der verfassungsschutz des bundes und verschiedene landesbehörden ordnen den verein als rechtsextrem ein	wir haben diese sich dass die schweizerten diese sich dieser antragen diesesen antragen
1568  ch_ag_2029.wav	viele fachleute haben am internationalen tag der älteren generation die showwohnung besichtigt	wir haben diesen antragen diesen antrag diesesen antrag aber diesesen kanton berneiten
919  ch_zh_0371.wav	zu seinen schülern gehörten bernhard von langenbeck und louis stromeyer	wir haben diesen antrag diesem antrag diesesen antrag diesesen antragen
1162  ch_zh_0565.wav	müssen kleinsparer also bald bezahlen wenn sie geld bei einer bank parkieren wollen	wir haben diesen antrag diesem antrag diesesen antrag auf diesen antragen
1196  ch_zh_2762.wav	daraus haben sich in australien regelrechte wettkämpfe und meisterschaften entwickelt	wir haben diesen auch diesen antrag diesesen antrag auf diesen antragen
1954  ch_bs_1272.wav	was auffällt die genannten orchester haben chefdirigentinnen	wir haben diesen antrag die schweizerten diesen auf der standten
17  ch_vs_1014.wav	bei dieser gelegenheit gab er seinem fürstentum erstmals eine verfassung	wir haben diese sich dass die eine schweizen diesesen sich dieser antragen
343  ch_be_2502.wav	reb hatte sich in seine decke gerollt und war ganz an die wand gerückt	wir haben diese antragen diesen antrag der stattten diesen antragen
77  ch_vs_0492.wav	die brust ist schwarz gefleckt bei der westlichen form eher einheitlich dunkelgrau	wir haben diese sich dass die schweizerten diesesen sich diese sich dieseser sich dieser kanton besten
2267  ch_lu_1382.wav	die idee weckte genauso ängste vor einem dominoeffekt wie ein anschluss kosovos an albanien	wir haben diesen antrag diesesen antrag diesesen antrag aber diesesen kanton berneitschen
806  ch_gr_0570.wav	vorher seien spielsachen kaum je nach geschlecht angefertigt und angepriesen worden	wir haben diesen sich dieser antrag der schweizerten und diese antragen
401  ch_be_1381.wav	bush verlor allerdings die wiederwahl im nächsten jahr	sie haben diesen sich die schweisen die schweizerten
557  ch_gr_0005.wav	er soll demnächst abgebaut restauriert und an gleicher stelle wieder aufgebaut werden	wir haben diese sich die eine schweizerten diesesen sich die schweizigen
897  ch_zh_2837.wav	die sorte wurde zunächst von dem amerikanischen unternehmen dole fruits vermarktet	wir haben diesen auch diesen antrag diesese antrag diesesen antragen
1322  ch_sg_1427.wav	der kapitän fuhr dennoch in italienische gewässer	dieser sind der schweisen der schweisen diesen auf der schweisen auf der schweisen
1765  ch_ag_0174.wav	es gebe jahrgänge die sich nicht jedes jahr treffen weil niemand die initiative ergreife	wir haben diesen antrag diesem antrag diesesen antrag diesesen antragen
1441  ch_sg_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	wir haben diese antragen die schweizerten diesen auf der schweizen
1832  ch_bs_0989.wav	die atlantis würde dann zur startanlage fahren und normal starten	wir haben diesen antragen diesen antrag diesesen antragen
638  ch_gr_2163.wav	das berner sozialamt war am montagvormittag für eine stellungnahme nicht erreichbar	wir haben diesen antrag diesesen antragen diesesen sich dieser antragen
1876  ch_bs_0357.wav	als frau musste sie sich die möglichkeit einer habilitation erkämpfen	wir haben diesen antrag diese sind diesesen antrag diesesen antragen
669  ch_gr_0166.wav	aber kaum jemand hat ernsthaft geglaubt dass sie einen derart drastischen schritt machen würden	wir haben diesen sich dieser antrag diesese antrag diese antragen
2030  ch_bs_2578.wav	die scharfen kanten der zerklüfteten felswand schürften ihm die haut ab	wir haben diesen antrag die schweizerten diesen auf der standten auf diesesen antragen
766  ch_gr_2205.wav	zudem sollen sie zum teil über operationssäle für ambulante eingriffe verfügen	wir haben diesen antragen diesen antragen diesesen sich auf der standten auf der schweisen
18  ch_vs_0322.wav	er ist einer der mitbegründer des jungen deutschschweizer spielfilms	wir haben diese antragen diesen antrag der standten diesen auf der stadten auf der schweisen
2060  ch_lu_0138.wav	neben der heute üblichen bezeichnung als eichelhäher sind zahlreiche andere trivialnamen belegt	wir haben diesen antrag diesesen antragen diesesen antragen diesesen antragen
912  ch_zh_3917.wav	es entstanden zahlreiche neue sorten oft in kleinen lokalen käsereien	wir haben diesen sich diesesen sich diesen antrag auf der stadten auf diesesen auf der schweisen
1551  ch_ag_0560.wav	es heisst mobiler individualverkehr es geht also um individuen sagt burgener	wir haben diesen antrag diesem antrag diesesen antrag auf diesen antragen
65  ch_vs_0280.wav	er verkaufte ein gestreiftes bonbon auf einem holzstab für eine peseta	wir haben diesesen sich dieser geschäftigen diesesen sich dieser geschäften
2161  ch_lu_1609.wav	der fc luzern erstmals ohne christian schneuwly tat sich auch im rückspiel gegen klaksvik äusserst schwer	wir haben diesen antrag diesesen antrag diese antrag diesesen antragen
882  ch_zh_0774.wav	der rohmilch am nächsten kommt nicht homogenisierte biofrischmilch aus dem laden	wir haben diesesen sich dieser geschäftigen diese sich auf der stattttion bereitschaften
1711  ch_ag_0572.wav	trotzdem wollten sie ihren rücktritt erst nach den ständeratswahlen im kanton freiburg kommunizieren	wir haben diesen antrag diesesen antrag diesesen antrag aber diesem geschäften
1274  ch_sg_1551.wav	die kantone gleichen sich bei der gewinnsteuer an bis auf ein paar ausnahmen	wir haben diese sich dass die schweizerten diesesen sich dieser auf der schweisen
776  ch_gr_0566.wav	sie ist auch bekannt als gesundheitspolitikerin und mitglied der gesundheitskommission	wir haben diese sich dass die schweizerten diese sich dieser auf der schweizung der kanton bern
2302  ch_lu_1586.wav	politische erfolge der bauern wie dieser haben aber auch viel mit der person markus ritter zu tun	wir haben diesen antrag diesesen antrag diesesen antrag auf der statttion bereitschen
711  ch_gr_0956.wav	somit müssen alle teilziele konjunktiv erfüllt sein um das hauptziel zu erfüllen	wir haben diese antragen diesen antragen diesen antragen
637  ch_gr_0760.wav	auch kann sie schäden an sonnenblumen erbsen und sojabohnenkulturen verursachen	wir haben diesen antrag diesesen antrag diesesen antrag aber diesesen antragen
1784  ch_bs_1506.wav	und doch eine neue nationalrätin esther friedli aus dem toggenburg	wir haben diesen antragen diesen antragen diesesen sich dieser auf der schweisen
968  ch_zh_3652.wav	sie sind löffelförmig ganzrandig und haben eine fadenförmige spitze	sie haben diesen sich die eine schweisen der schweisen der schweizen
425  ch_be_0470.wav	das volk hat die könige sehr gerne und alle sind fröhlich und zufrieden	sie haben diesen sich die eine schweizen diesen auf der schweizen
1359  ch_sg_0658.wav	auch die grossmutter konnte aus dem bauch des wolfes gerettet werden	wir haben diese sich dass die schweizerten und diese sich auf der kanton bern
793  ch_gr_2165.wav	aus sicht des schweizer bevölkerungsschutzes ist dieses szenario durchaus realistisch	das ist eine sich dass das die schweizerten diesesen sich diese sich dieser auf der schweisen
1855  ch_bs_0341.wav	matthias brinkmann lehrte die biologie durchaus konform mit der rassenlehre	wir haben diesen antragen diesen antrag diesesen antragen
1652  ch_ag_2002.wav	doch gerade in den grossen schwellenländern lohne es sich patente anzumelden sagt jank	wir haben diesen antragen diesen antragen diesesen antragen diesesen antragen
1688  ch_ag_1484.wav	andrea faye die sich dem linksprogressiven lager zuordnet pflichtet ihm bei	wir haben diesen sich dass die schweizerten diesesen sich dieser auf der schweisen
2259  ch_lu_2112.wav	heute muss man monatelange kontakte via soziale medien führen ähnlich wie an einem familientisch	wir haben diesen antrag diesesen antrag diesesen antrag aber diesem antragen
1023  ch_zh_1483.wav	auf kosten der svp oder auf kosten der cvp das ist noch nicht ganz klar	das ist eine sich dass dieser sich dass diese schweizertschaftschlich auf der schweizen
1049  ch_zh_3647.wav	die verzierungen der spielsachen waren trotz verschiedener techniken immer gut	wir haben diesen sich die eine schweizen diesen auf der schweizen
2071  ch_lu_0448.wav	dort will er sich einerseits balak zur verfügung stellen um gottes volk zu verfluchen	wir haben diesesen sich dieser kanton berneiten und diese antragen dieseser antragen
1291  ch_sg_1790.wav	desserts kuchen abendbrot und getränke ergänzen oft das angebot	wir haben diese sich dass die schweizerten diese sich dieser auf der stattion bereiten
1857  ch_bs_0194.wav	auch mittel gegen bluthochdruck und sogar antibabypillen würden knapp	wir haben diesen antrag diesem antrag diese antrag aber die antragen die antragen
2257  ch_lu_0710.wav	es ist der einstieg in eine ausstellung die sich vielschichtig und breit mit dem thema jagd in der kunst auseinandersetzt	wir haben diesesen sind diesesen sich diesesen antrag diese sich dieseser antragen
1549  ch_ag_0212.wav	deshalb gibt das blatt nationalcoach mick mccarthy tipps bezüglich aufstellung	wir haben diesen antrag diesesen antrag der stattttion bereitschaften
332  ch_be_0507.wav	diese hatten die entwickler von philips ständig in ihrem geldbeutel	sie haben diesen sich diese sich die schweizigen der schweizen
2192  ch_lu_2467.wav	als sie das letzte mal hier war und mit ihrer anmeldung am college prahlte hatte ich meine zweifel	wir haben diesen antrag diesesen antrag diesesen antrag diese antragen
438  ch_be_2059.wav	das könnte laut der berghilfe existenzsichernd sein	sie haben diesen sich die schweisen der schweizerten
452  ch_be_1597.wav	am montag hätte in indian wells die qualifikation begonnen	wir haben diese antragen diesen antrag der standten auf der schweizigen der kanton
429  ch_be_0458.wav	nach einem jahr wurden die dreharbeiten aus geldmangel eingestellt	wir haben diese antragen diesen antrag der standten der standten auf der schweisen
1410  ch_sg_1634.wav	sie kritisieren vielmehr den ultradefensiven ansatz der iren	wir haben diesen auch diesen antrag diesesen antragen diesesen antragen
2059  ch_lu_0892.wav	ein bauarbeiter wollte mit einem beitrag auf facebook über missstände auf der baustelle in basel informieren	wir haben diesen antrag diese sich diesesen antrag diese antrag auf diesesen antragen werden
2211  ch_lu_0112.wav	das abkommen sei für italien allerdings kaum von vorteil ist der chinaforscher thomas eder überzeugt	wir haben diesen antrag diesesen antrag diese antrag diesesen antragen diesese antragen
521  ch_be_0111.wav	auch der verfassungsschutz warnt vor der ungebrochen hohen mobilisierungskraft	wir haben diesen sich die eine schweizerten diesen auf der schweizen
759  ch_gr_1724.wav	so wie du aus der stadt gingst und dich den söldnern schamlos in die arme warfst	das ist eine sich dass das die schweizerten diesesen sich auf der schweizen
2006  ch_bs_1475.wav	so hat der bundesrat in den letzten jahren zwei entsprechende motionen abgelehnt	wir haben diese antrag diesem antragen diesem antragen diesesen antragen
972  ch_zh_1737.wav	ich weiss dass du nicht willst dass ich in deiner vergangenheit wühle und das habe ich auch nie getan	wir haben diesen antrag diesem antrag diesesen antrag diese antragen
1030  ch_zh_0560.wav	es heisst mobiler individualverkehr es geht also um individuen sagt burgener	wir haben diesen antrag die schweizerten diesesen sich dieser antragen
989  ch_zh_2362.wav	er stand auch im verdacht massgeblich an der kiesslingaffäre beteiligt gewesen zu sein	wir haben diesen antrag diesem antrag diesesen antrag diesesen antragen
712  ch_gr_0765.wav	verwildert überwuchert der sommerflieder alles und zerstört so wertvollen lebensraum	wir haben diesen antrag diese sich diesen antrag diesesen antrag auf diesesen antragen werden
1307  ch_sg_0713.wav	neue invasive muscheln wurden damit schon frühzeitig aufgespürt	wir haben diesen auch diesen antrag auf der stattten auf der stadten
427  ch_be_0302.wav	erst nach diesen arbeiten kam stearns erstmals mit computern in berührung	wir haben diesen sich dieser auf der schweisen auf der kanton berneitschen
1890  ch_bs_1897.wav	sozialer ausgleich es geht nicht nur darum dass die unternehmenssteuern massiv gesenkt werden	wir haben diesen sich diesen antrag der schweizerten und diese antragen
356  ch_be_1553.wav	eltern sind bürgerinnen und bürger die politische forderungen stellen können	wir haben diesen sich die eine schweizeiten diesen auf der stadten auf der schweisen
550  ch_gr_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	wir haben diesen antrag die schweizerten diesesen sich diese sich auf der stattion bereitschen
14  ch_vs_0493.wav	dieser musste daher von nun an den vandalen feindlich gegenüberstehen	wir haben diesen sich die eine schweizen diesen auf der schweizen
318  ch_be_0088.wav	dieser hochnebel löst sich dann aber im laufe des tages bald einmal auf	sie haben diesen sich die schweisen die schweizerten
534  ch_be_0846.wav	es seien keine mutationen beobachtet worden was eine gute nachricht ist	wir haben diese antrag diesesen antrag der stattttion bereitschaften
2174  ch_lu_0729.wav	hier gilt der grundsatz dass die pflanzen auch in der schweiz gezüchtet wurden und nicht aus dem import stammen	wir haben diesen antrag diesesen antrag diese stattttion bereitschen und diese antragen diese kanton berneiten
1154  ch_zh_3291.wav	das heisst ihre probleme sind identisch mit der schweiz nur auf einer anderen stufe	wir haben diesen sich die eine schweizeiten der schweizen der kanton berneitschen
70  ch_vs_0337.wav	dabei ging es unter anderem um das zurückdrängen des chinesischen einflusses	sie haben diesen sich die eine schweizen der schweizen der schweizerten und auf der schweisen
512  ch_be_1019.wav	daneben belegte sie den fünften platz im riesenslalom und den sechsten platz im superg	wir haben diese sich dass diese sich dieser antrag auf der stattion bereitschen
125  ch_vs_0255.wav	wie sein vorgänger will auch cortizo die beziehungen zu china vertiefen	wir haben diesen antragen diesen antragen diesesen sich dieser antragen
1950  ch_bs_2031.wav	das ist auch der grund wieso sich all diese forscher und ingenieure im tessin trafen	wir haben diesen antrag die schweizerten diesesen sich diesen antragen
1302  ch_sg_1182.wav	morgen früh scheint die sonne am abend ziehen gewitter auf	sie haben diesen sich diese sich die schweizerten
1234  ch_sg_2105.wav	bevor man die digitalen applikationen vergleicht muss man auch diese unterschiede sehen	wir haben diesen antrag diesem antrag diesesen antrag auf der stattttion bereitschen
1365  ch_sg_2098.wav	denn viele dienste die wir heute nutzen funktionieren nur mit hilfe von satelliten	wir haben diesesen sich dieser antrag diesesen antrag auf diesen antragen
965  ch_zh_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	wir haben diesen antrag diesesen antrag diesese antragen diesen antragen
1207  ch_zh_1296.wav	jährlich besuchen über einhundertdreissigtausend gäste den barocksaal der stiftsbibliothek	wir haben diesesen sich dieser geschäftigen diesesen sich diese sich dieser auf der schweisen
538  ch_be_0463.wav	je nach einrichtung und arbeit kommen gelder von der kranken oder pflegekasse	wir haben diesen antrag diesen antragen diesen antragen der stadten auf der schweisen
1045  ch_zh_0414.wav	joe gelingt es gillingham und alle passagiere zu retten bevor die bombe explodiert	wir haben diesen antrag diesem antrag der statttion bereitschen
219  ch_vs_2137.wav	er wird wie ich als ich in die schweiz kam eine helvetisierung durchlaufen müssen	wir haben diese sich dass die schweizerten diesesen sich diese sich die schweisen
832  ch_zh_2765.wav	der deutsche rekordmeister ist im championsleagueachtelfinal auf wiedergutmachung aus	wir haben diesen antrag diesesen antrag diese antrag diese antrag auf diesesen antragen
463  ch_be_1795.wav	nach der wende beendete sie eine ausbildung und holte in berlin das abitur nach	wir haben diesen antrag diesesen antrag diesese antragen diese antragen
2249  ch_lu_0506.wav	die firma zählte in dieser zeit zu den grossen deutschen werkstätten des spätromantischen orgelbaus	wir haben diesen antrag diesesen antrag diese antrag aber diese antragen diesese antragen
2062  ch_lu_2049.wav	zu ihren forschungsschwerpunkten zählen die philosophie der künstlichen intelligenz sowie roboterethik	wir haben diese antrag diesesen antrag aber diesesen auf diesen antragen
1720  ch_ag_2167.wav	fast zweihundert millionen franken hatte postauto in form von überhöhten subventionen erschummelt	wir haben diesen sich diesen antrag diese sind diesesen antragen diese sich diesesen sind dieseser kanton besten
1384  ch_sg_0274.wav	bohrer wird ebenso mit der prägung des begriffs gutmensch in verbindung gebracht	wir haben diesen antrag diesem antrag der antrag der regierungsraten
35  ch_vs_0929.wav	michael jackson wurde mehrfach von bildenden künstlern dargestellt	wir haben diesen sich die eine schweizen diesen auf der schweizen
185  ch_vs_2043.wav	sunrise machte den anfang die swisscom zog am ende desselben monats nach	wir haben diesen sich die eine schweizen diesen auf der schweizen
339  ch_be_1792.wav	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher	sie haben diese sich dass die schweizerten diese sich auf der schweizigen auf der schweisen
1159  ch_zh_4059.wav	doch es gibt nichts überhaupt nichts was nicht gemäss der natur geschähe	wir haben diesen sich diese sich die schweisen auf der kanton bern
2173  ch_lu_0701.wav	in den letzten tagen fielen in australien zwar sturzfluten und riesige hagelkörner vom himmel	wir haben diesesen sich dieser kanton berneiten und diese antragen diese antragen
2143  ch_lu_1543.wav	es sei für sie aber eine grosse chance viele ihrer amtskollegen zu treffen wenn auch in kurzer zeit	wir haben diesesen sich dieser antrag diesesen antrag diesesen antragen
78  ch_vs_0486.wav	so kam es zu tötungen von kriegsgefangenen und massakern an der zivilbevölkerung	wir haben diesesen sich dieser kanton berneitschaften diese sich nicht auf der kanton bern
133  ch_vs_0043.wav	das nervensystem arbeite nicht mit<<unk>>repräsentationen<<unk>>einer unabhängigen aussenwelt	wir haben diesen sich diesesen sich dieser antrag auf der stattten auf der schweisen
1002  ch_zh_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	wir haben diesen auch diesen antrag auf der stattten diesesen sich dieseser sich dieser sich diesesen kanton
1560  ch_ag_2161.wav	den grund weshalb ihr die winterthurer behörden den schweizer pass verweigerten kennt sie bis heute nicht	wir haben diesen antrag diesesen antrag diese schweizerten dieser auf der stadten
570  ch_gr_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	wir haben diese sich dass die schweizerten diesesen sich dieser auf der schweisen auf diesesen antragen werden
1349  ch_sg_2066.wav	die branchenüblichen weiterbildungen alle zwei jahre gab es nur für männer	wir haben diese antragen diesen antrag der stattten diesen auf der stadten auf der schweisen
1913  ch_bs_0008.wav	sie entstehen langsam und verursachen weniger schmerzen und beschwerden als ein gerstenkorn	wir haben diesen antrag diesesen antrag diese schweizerten
359  ch_be_1551.wav	die kantone gleichen sich bei der gewinnsteuer an bis auf ein paar ausnahmen	sie haben diesen sich die eine schweizeiten der schweizen
593  ch_gr_2029.wav	viele fachleute haben am internationalen tag der älteren generation die showwohnung besichtigt	wir haben diesen antrag diesem antrag diesesen antrag auf der statttion bereitschaften
1565  ch_ag_1497.wav	sie verlangt dass das freizügigkeitsabkommen mit der eu innerhalb eines jahres neu verhandelt wird	wir haben diesen antragen der regierungsration der regierungsraten
1336  ch_sg_1792.wav	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher	wir haben diesen sich diesen antrag diese sich diesesen auf diesem antragen
1693  ch_ag_2166.wav	der ausländeranteil an der bevölkerung bleibt damit stabil bei fünfundzwanzig komma eins prozent	wir haben diesen antrag diesem antrag diesesen antrag auf diesen antragen
746  ch_gr_0605.wav	für silvia schneider und claudia schrepfer stehen die chancen auf schadenersatz schlecht	wir haben diese sich dass die schweizerten diesesen sich dieser auf der statttion beschaften
325  ch_be_1341.wav	laut berichten der uno haben viele menschen kaum genug zum überleben	sie haben diesen sich die schweizigen der schweizerten
1303  ch_sg_1800.wav	das leder ist durch seinen hohen fettgehalt stark wasserabweisend	sie haben diesen sich die eine schweisen der schweisen der schweizerten
317  ch_be_0936.wav	am freitagmorgen begann das spital seine computer auszuschalten	wir haben diese antragen diese antrag der standten auf der antragen
166  ch_vs_1943.wav	einem schweizer hersteller vertrauten sie mehr als einem chinesischen	sie haben diesen sich die eine schweissen sich auf der schweizen
1949  ch_bs_0626.wav	sonst fällst du und zerbrichst die flasche und die arme grossmutter hat nichts	wir haben diesesen auch diesen antrag diesesen antrag auf diesen antragen
487  ch_be_2128.wav	in chur hat sich das stimmvolk für eine neue brambrüeschbahn ausgesprochen	sie haben diesen sich die eine schweizen diesen auf der schweisen auf der schweisen
1476  ch_sg_1437.wav	mexikos neuer präsident hat bei seinem amtsantritt viel versprochen	wir haben diesen antrag diesesen antrag der antrag der regierungsration bereitschen
1124  ch_zh_3737.wav	angeblich sei der einzige weg ihn zu vernichten wenn man seine musik vernichtet	sie haben diesen sich die eine schweizen der schweizen der schweizen
1094  ch_zh_1083.wav	franz bernhards vater war bäckermeister und landwirt im böhmerwald	wir haben diesen antrag diesesen antrag diesese antragen diesese antragen
290  ch_be_1744.wav	einige jugendliche wühlten in eimern mit malaysischen mikrochips	dieser sind der regierungsrat sind dieser antrag auf der antragen
775  ch_gr_0200.wav	ziel ist es stress oder spannung abzubauen sowie die eskalation eines konfliktes zu verhindern	deshalb sind diese sind diesesen sich diesen antrag diese stattttion bereitschen und der kanton bern
941  ch_zh_0826.wav	privatleute nutzen das herbizid auch für den rasen zuhause	wir haben diesen antrag die schweizerten
492  ch_be_0717.wav	er hat sich zu einem eindrücklichen urwald vor den toren der stadt zürich entwickelt	wir haben diesen antrag die schweizerten diese sich der stattttion bereitschaften
869  ch_zh_3296.wav	begrüsst wurden von beiden seiten die fortschritte bei finanz und steuerthemen	wir haben diesen antragen diesen antragen diesesen sich auf der stadten
1769  ch_ag_0955.wav	sie ist ein allesfresser der sich von insekten kleinen wirbeltieren und früchten ernährt	wir haben diesen sich die eine schweisen der schweisen diesesen sich dieser bereiten
1886  ch_bs_0545.wav	tatsache ist aber dass reynard in der westschweiz äusserst populär ist	wir haben diesen antrag diesesen antragen diesesen sich die schweizigen
313  ch_be_2661.wav	wenn du dir einlass erzwingst ist zwischen uns alles aus	sie haben diesen sich die schweisen die schweizerten
1085  ch_zh_2005.wav	benjamin dubois ist der leiter der blockchainabteilung von nestlé	wir haben diesen antrag diesesen antrag diesesen antragen
