id	target_txt	prediction
171  ch_vs_2097.wav	es sind die berner kraftwerke selbst gewesen welche die abschaltung beschlossen haben	es waren die berner kraftwerke selbst welche die abschaltung beschlossen haben
241  ch_be_0703.wav	allerdings sind gerade eukalyptusbäume an regelmässige feuer angepasst	allerdings sind gerade eukalyptus bäume an regelmässige feuer angepasst
405  ch_gr_1685.wav	trotz der niederlage sind die schweizer nach wie vor auf dem besten weg die kospiele zu erreichen	trotz der niederlage sind die schweizer nach wie vor auf dem besten weg der kaum spiel zu erreichen
324  ch_gr_1737.wav	ich weiss dass du nicht willst dass ich in deiner vergangenheit wühle und das habe ich auch nie getan	ich weiss dass du nicht wegst dass ich den vergangenheit wühle und das habe ich anien gemacht
36  ch_vs_2126.wav	in bellinzona wurde der triebzug aus dem hause stadler rail getauft	das perinzonen wird der treibzug ist am haustadler reihe getrauft
972  ch_ag_1057.wav	die einwohner arbeiten hauptsächlich in der landwirtschaft in der holzwirtschaft und im handwerk	die einwohner arbeiten hauptsächlich in der landwirtschaft in der holzwirtschaft und im handwerk
797  ch_sg_0856.wav	es wird klar dass er bald nur noch mit künstlicher beatmung wird leben können	es wird klar dass er bald nur noch mit künstlicher beatmung leben können
307  ch_gr_2174.wav	gegenüber kassensturz äussert sie sich aufgrund des laufenden verfahrens nicht	gegenüber kassensturz äussert sie sich aufgrund des laufenden verfahrens nicht
522  ch_zh_0359.wav	die paarbildung ist für eine reihe von tierarten sehr gründlich untersucht worden	die paarbildung wurde für eine reihe von tierarten sehr gründlich untersucht
991  ch_ag_0981.wav	sie spricht ausserdem fliessend hochchinesisch japanisch englisch und koreanisch	sie spricht ausserdem fliessend hochchinesisch japanisch englisch und koreanisch
772  ch_sg_1355.wav	es wird unvergleichlich werden kündigte der präsident auf twitter an	es wird unvergleichlich werden kündigten präsidenten auf die rütter an
444  ch_zh_3651.wav	die spitze war bevorzugt nach vorne geschlagen aber durchaus nicht immer	der spitz war bevorzugt geführt hatte aber durchaus nicht immer
1089  ch_bs_2231.wav	schon als kind kleidete sie sich typisch weiblich so oft sie konnte	schon als kind kleidete sie sich typisch weiblich so oft sie konnten
937  ch_sg_2114.wav	einhundert millionen haben ein abo abgeschlossen der rest nimmt werbung in kauf	und ortmelionen haben es aber abgeschlossen den rest nimmt werbung in kauf
271  ch_be_0139.wav	für den bahnbetrieb wurden eigene wasserkraftwerke errichtet	für den bahnbetrieb wurden einige wasserkraftwerke errichtet
180  ch_be_1220.wav	am sonnigsten ist es morgen aber definitiv richtung chur	am sonnigsten ist es morgen aber definitiv richtig kur
455  ch_zh_3080.wav	zudem kann er sich eine erhöhung der obergrenze der franchise vorstellen	zusätzlich können er sich erhöhung der obergrenzen der franchise vorstellen
399  ch_gr_1450.wav	diese untersuchung wird zunehmend belastend für den usaussenminister	durch den suchung wird zunehmend belastend für den usaussenminister
739  ch_sg_0471.wav	bei den froschlurchen werden diese auch als kaulquappen bezeichnet	bei den froschlichen werden diese auch als kaulquappen bezeichnet
277  ch_be_0113.wav	das schreiben liegt den nachrichtenagenturen reuters und afp vor	das schreiben liegt der nachrichtenagentur reuters und afp vor
653  ch_zh_1294.wav	das bedeutete gleichzeitig auch nein zum weg der schweiz um den urnersee	das hat gleichzeitig als nein zum weg der schweiz um den urnersee geheissen
1311  ch_lu_2300.wav	morgenthaler drang wutentbrannt in die wohnung der bührer ein und demolierte sie teilweise	der morgenthaler ist hässig in die wohnung der bührer eingedrungen und hat sie teilweise demoliert
494  ch_zh_3532.wav	eines tages sie wollte gerade die spindel waschen fiel sie ihr in den brunnen	heimteag sind gerade welchen die spindelwesten ist sie ihren brunnenkatt
906  ch_sg_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die einrichtung des marverkehrs konnte keine rolle spielen
791  ch_sg_0473.wav	in zürich heisst das frühlingsfest sechseläuten	in zürich heisst das frühlingsfest sechseliten
1026  ch_ag_1334.wav	präsident hassan rohani kritisierte den wächterrat	präsident hassan rohani kritisierter wechterrot
576  ch_zh_4101.wav	domänen bilden eine hierarchische struktur die durch punkte getrennt werden	die ameinen bildet eine hirarchische struktur die durch punkte gelent werden
1241  ch_lu_0058.wav	die raupen ernähren sich hauptsächlich von den blättern von habichtskraut und löwenzahn	die raupen ernähren sich hauptsächlich von der blätter des habichts kraut und des löwenzahns
259  ch_be_1025.wav	daher wurden die letzten tracks nicht mehr zum remixen freigegeben	deshalb wurden die letzten tracks nur zum reimexen freigegeben
1153  ch_bs_2224.wav	ausserdem brüllte er sie an und führte den prozess besonders unsachlich	ausserdem schritt er sie an und führt den prozess besonders unsachlich
192  ch_be_2265.wav	ja ich ruhe mich gerade aus nach was sieht es denn sonst aus	ja ich ruhe hier mich gerade aus nach was gesetzten sonst aus
907  ch_sg_2248.wav	wir erwarten dass ihr ständig auf eure jüngeren geschwister aufpasst	wir erwarten dass er ständig auf einer inneren geschwisterten aufpasst
718  ch_sg_1236.wav	die schneefallgrenze am freitagnachmittag zuerst noch bei rund tausend meter	die schneefallgrenze am freitagnachmittag zuerst noch berund tausend meter
550  ch_zh_2941.wav	diese sei aber nicht in frage gestellt das habe die srgspitze versichert	diese sei aber nicht infrage gestellt das habe die srgspitze versprochen
713  ch_sg_0699.wav	leiden kühe und die kälber wirklich so stark wenn sie voneinander getrennt werden	leiden kühe und kälber wirklich so stark wenn sie voneinander getrennt werden
329  ch_gr_0415.wav	der verfassungsschutz des bundes und verschiedene landesbehörden ordnen den verein als rechtsextrem ein	der verfassungsschutz des bundes und verschiedene landesbehörden orden den verein als rechtsextrem ein
661  ch_zh_1282.wav	ihr fünfzehn jähriger sohn hat vor einem jahr angefangen alkohol und cannabis zu konsumieren	in einer fünfzehn jährigen sohn hat vor einem jahr angefangen alkohol und kanabis zu konsumieren
859  ch_sg_1185.wav	am meisten wolken hat es dann schlussendlich im tessin und graubünden	am meisten wolken hat es dann schlussendlich im tessin und karbünden
732  ch_sg_1592.wav	roger federer unterzog sich am mittwoch einer operation am rechten knie	roter federer zog sich am mittwoch einer operation am rechten knie unterzogen
809  ch_sg_1546.wav	christoph eymann sagt uns gibt es in basel noch immer weil wir gute köpfe haben	christoph eymann sagt uns gibt es in basel noch immer weil man gute köpfe hatte
218  ch_be_2459.wav	ich hab keine lust mich wegen irgendeines kerl aufhängen zu lassen der bei seiner arbeit gepfuscht hat	ich hab keine lust mich wegen irgendeines deutlich aufzuhängen der bei seiner arbeit gepfuscht hat
721  ch_sg_1544.wav	mit seinem bäuerlichen hintergrund wird er auch als der neue toni brunner bezeichnet	mit seinem bürlichen hintergrund wird er auch als der neue toni brunner bezeichnet
169  ch_vs_0696.wav	der auenschutzpark entstand durch eine volksabstimmung eintausendneunhundertdreiundneunzig	der auende parkschutz ist durch einen volksabstimmung eintausendneunhundertdreiundneunzig entstanden
265  ch_be_1596.wav	auch in österreich wird die laufende eishockeymeisterschaft nicht zu ende gespielt	auch in österreich mit der laufenden einsatz keine meisterschaft nicht zu ende gespielt
1302  ch_lu_0311.wav	dem schutz des waldes vor raubbau und der weidewirtschaft wird darin grosse aufmerksamkeit gewidmet	im schutz des waldes vor raubbau und der weidewirtschaft wird dann grosse aufmerksamkeit gewidmet
422  ch_zh_1293.wav	man könne annehmen dass die struktur von notredame gerettet und in ihrer gesamtheit bewahrt sei	man könnte annehmen dass die struktur der nationalen dame gerettet und ganz bewahrt wurde
19  ch_vs_1163.wav	und am sonntag gibt es einzelne schneegestöber bis an den rhein oder zum teil auch genfersee	und am sonntag gibt es dann einzelne schneegestöber bis an den rhein oder zum teil auch genfersee
1121  ch_bs_0977.wav	die rebsorte hat einen starken wuchs und reift ende august bis anfang september	der rebsorte hat einen starken wuchs und richtet ende august bis anfang september
231  ch_be_2129.wav	spannung pur auch beim ständerat fast die hälfte der amtierenden tritt nicht mehr an	spannung pur auch beim ständerat fast die hälfte der amtierenden tritt nicht mehr an
1295  ch_lu_0891.wav	blockchain ist eine wichtige technologie die es uns ermöglicht eine gross angelegte verteilte datenbank aufzubauen	blockchain ist eine wichtige technologie die uns ermöglicht eine grosse angelegte datenbank aufzubauen
829  ch_sg_2339.wav	während der gefangenschaft spielte er regelmässig fussball aber nur auf sand	während der gefangenschaft spielte regelmässig fussball aber nur auf sand
891  ch_sg_2062.wav	gleich zwei kantone treten bei der neuen superschnellen handytechnologie auf die bremse	gerade zwei kantone treten bei den neuen superschnellen handytechnologien auf die bremse
183  ch_be_0670.wav	der gelernte gärtner kam über die forstpflanzenzucht an die forschungsanstalt	der gelernte gerdner kam über die forstpflanzenzucht an die forschungsanstalt
390  ch_gr_1485.wav	mit den resultaten der klimakonferenz die gestern in madrid zu ende gegangen ist scheint niemand zufrieden	mit den resultaten der klimakonferenz der gestern in madrid zent ging scheint niemand zufrieden
764  ch_sg_0920.wav	schade dass auch diesmal kein aktives noise cancelling integriert wurde	schade dass auch diesmal kein aktives neues kennzellin integriert wurde
677  ch_zh_3697.wav	in schiras werden unanständige szenen gezeigt und bald soll dies auch in teheran geschehen	in schirasse werden uma ständiges zehnen gezeigt und bald sowieso in thera und passieren
710  ch_sg_0458.wav	nach einem jahr wurden die dreharbeiten aus geldmangel eingestellt	nach einem jahr wurden die rearbeiten aus geldmangel eingestellt
918  ch_sg_1635.wav	im april musste schlumpf ihr marathondebüt wegen einer blase am fuss verschieben	im april musste schlumpf ihr marathondebüt wegen einer blase am fuss verschieben
953  ch_ag_0167.wav	sie ging an das bett der grossmutter und sagte grossmutter was hast du für grosse ohren	sie war als bett der grossmutter und sagte grossmutter was hast du für grosse ohren
707  ch_sg_0464.wav	sie sind mit dicht verknüpften fransen sowie dicken quasten verziert	sie sind mit dicht verknüpften fransen als autiken quasten verziert
41  ch_vs_2655.wav	ich stricke ihm einen schal zu weihnachten dass er es bei seinen hausbesuchen mollig warm hat	ich stricke mich einen schal zu weihnachten dass er es bei seinen hausbesuchen mollig warm hat
254  ch_be_1794.wav	grossteile der kuppe des einst hohen berges wurden durch basaltabbau abgetragen	grossteile der kuppe des mals hohen berges wurden durch basaltabbauabtragen
225  ch_be_2101.wav	weshalb ist diese parallele zwischen gott und dem internet so prominent	weshalb ist die parallele zwischen gott und dem internet so prominent
1002  ch_ag_1645.wav	der luzerner gewann in der kategorie bis sechsundachtzig kg alle drei vorrundenkämpfe	der luzerner gewann in der kategorie bis zu sechsundachtzig kilo alle drei von runden kämpfen
303  ch_gr_0039.wav	er durchquerte ihn allein und rief seine soldaten nacheinander beim namen an	er wühlte ihn allein durch und seine soldaten dann nacheinander beim namen an
306  ch_gr_0777.wav	die ernte verwendet der bauer als strohersatz worauf seine tiere liegen können	die ernte verwendet der bauer als strohersatz auf welchem seine tiere liegen können
883  ch_sg_1230.wav	es wird kälter im august september und oktober	es wird kälter im august september und oktober
145  ch_vs_1826.wav	es bleibt warm mit zweiundzwanzig grad in freiburg und vierundzwanzig grad in brig	es bleibt warm mit zweiundzwanzig grad zwei burg und vierundzwanzig grad zu brig
315  ch_gr_2362.wav	er stand auch im verdacht massgeblich an der kiesslingaffäre beteiligt gewesen zu sein	er stand auch im verdacht massgeblich an der kieslinge an fernbeteiligungsein
16  ch_vs_0282.wav	jack treibt ein böses spiel mit den beiden und tötet einige unbeteiligte	jack treibt ein böses spiel mit den beiden und tötet ein paar unbeteiligte
775  ch_sg_1816.wav	am dienstag und mittwoch nur zum teil sonnig allgemein schwül und gewitterhaft	am dienstag und mittwoch nur zum teil sonnig eingemeinschwill und gewitterhaft
898  ch_sg_0852.wav	abgeklärt werden könne eine mögliche infektion durch einen abstrich aus dem nasenrachenraum	abgeklärt werde ich eine mögliche infektion durch einen abstrich unter dem nasenrachenraum
1318  ch_lu_1386.wav	beim unglück ist auch ein doktorand der eth zürich und seine partnerin beide aus dem iran ums leben gekommen	der unglück ist auch ein doktrand der eth zürich und seine partnerin beide aus dem iran ums leben kommen
752  ch_sg_0288.wav	die reste der grundmauern liegen heute noch vor derbrockentorklippe	die reste der grundmauern liegen heute noch vor den überruckentorklippen
1005  ch_ag_0567.wav	es wäre auch nicht optimal wenn die fdpbundesrätin karin kellersutter angegriffen würde	es wäre auch mit optimal wenn die fdp bundesrätin kathrin kellersutter angeriffen werden
1245  ch_lu_1347.wav	wird sie nicht geschlossen kann zwischen der sowjetunion und den usa ein militärischer konflikt entstehen	müssen sie nicht geschlossen kann zwischen sowjetunion und den usa eine militärischen konflikt entstehen
478  ch_zh_0990.wav	die dienstzeit in der kontinentalarmee war deswegen auf nur ein jahr festgesetzt	die dienstzeit in der kontinentalarmee war deshalb nur auf ein jahr festgesetzt
313  ch_gr_2438.wav	er dachte eine zeit lang nach naschte dabei ein bisschen von seinem himbeerkuchen	er dachte eine zeit lang nach naschte dabei ein bisschen seinem himbeerkuchen
436  ch_zh_2771.wav	per ende zweitausendneunzehn ist schluss mit der regionalplanungsgruppe grenchenbüren	per ende zweitausendneunzehn ist schlussmittelregionalplanungsgruppengrennken büren
890  ch_sg_0113.wav	das schreiben liegt den nachrichtenagenturen reuters und afp vor	das schreiben mit den nachrichten agenturen reiters und effp vor
1152  ch_bs_0355.wav	es fanden drei konferenzen mit vertretern aus vielen teilen afghanistans statt	es fanden drei konferenzen mit vertretern aus vielen teilen afghanistatt
9  ch_vs_1765.wav	er schmiss die tür zu das die bilder an der wand wackelten	er hat die borden zugeschmissen dass die bilder an der wand gewagelt haben
12  ch_vs_0453.wav	zum handwerk zählen insbesondere der holzbau sowie maler und fliesenleger	zum handwerk zählen vor allem holzbau sowie maler und blättler
360  ch_gr_1724.wav	so wie du aus der stadt gingst und dich den söldnern schamlos in die arme warfst	so wie du aus der stadt gingst und die der söldner schamlos in die arme geworfen hast
272  ch_be_0111.wav	auch der verfassungsschutz warnt vor der ungebrochen hohen mobilisierungskraft	auch der verfassungsschutz warnt vor der ungebrochen hohen mobilisierungskraft
573  ch_zh_1737.wav	ich weiss dass du nicht willst dass ich in deiner vergangenheit wühle und das habe ich auch nie getan	ich weiss dass er nicht willst dass ich in einer vergangenheit wühle und das habe ich auch nie gemacht
631  ch_zh_0560.wav	es heisst mobiler individualverkehr es geht also um individuen sagt burgener	es heisst mobiler individualverkehr es geht also um individuen sagt burgener
590  ch_zh_2362.wav	er stand auch im verdacht massgeblich an der kiesslingaffäre beteiligt gewesen zu sein	er stand auch im verdacht massgeblich an der kiesslinaffährer beteiligt sein
758  ch_sg_0713.wav	neue invasive muscheln wurden damit schon frühzeitig aufgespürt	neue invasive muscheln wurden damit schon frühzeitig aufgespürt
301  ch_gr_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt
1190  ch_bs_1897.wav	sozialer ausgleich es geht nicht nur darum dass die unternehmenssteuern massiv gesenkt werden	soziale ausgleich es geht nicht nur darum dass die unternehmenssteuern extrem gesenkt werden
285  ch_be_0846.wav	es seien keine mutationen beobachtet worden was eine gute nachricht ist	es sei keine nutationen beobachtet worden was eine gute nachrichtzeit
685  ch_sg_2105.wav	bevor man die digitalen applikationen vergleicht muss man auch diese unterschiede sehen	bevor man die digitalen applikationen vergleicht man auch diese unterschiede sehen
263  ch_be_1019.wav	daneben belegte sie den fünften platz im riesenslalom und den sechsten platz im superg	daneben belegte sie den fünften platz im riesenslalom und der sechs platz im superg
753  ch_sg_1182.wav	morgen früh scheint die sonne am abend ziehen gewitter auf	morgen früh scheint zunehmend am abend ziehen gewitter auf
26  ch_vs_0255.wav	wie sein vorgänger will auch cortizo die beziehungen zu china vertiefen	wie sein vorgänger will auch der cortizo die beziehungen zu china verteilen
646  ch_zh_0414.wav	joe gelingt es gillingham und alle passagiere zu retten bevor die bombe explodiert	john schafft es dann gillingham und alle passagiere zu retten bevor die bombe explodiert
289  ch_be_0463.wav	je nach einrichtung und arbeit kommen gelder von der kranken oder pflegekasse	je nach einrichtung und arbeit kommen gelder der kranken oder pflegekassen
566  ch_zh_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	darum sind die bestellungen bei schweizer zulieferern schon jetzt zum teil deutlich zurückgegangen
816  ch_sg_2098.wav	denn viele dienste die wir heute nutzen funktionieren nur mit hilfe von satelliten	wie viele dienste die man heute nutzen funktionieren nur mit hilfe von satelliten
658  ch_zh_1296.wav	jährlich besuchen über einhundertdreissigtausend gäste den barocksaal der stiftsbibliothek	jährlich kommen über einhundertdreissigtausend gäste in barocksaal der stiftsbibliothek
433  ch_zh_2765.wav	der deutsche rekordmeister ist im championsleagueachtelfinal auf wiedergutmachung aus	der deutsche rekordmeister ist in chempingpinzlig achtelfinal auf wieder gutmachung aus
120  ch_vs_2137.wav	er wird wie ich als ich in die schweiz kam eine helvetisierung durchlaufen müssen	er wird die nicht die ich in die schweiz erhalten habe eine helvetisierung zur klaufen müssen
1211  ch_lu_2049.wav	zu ihren forschungsschwerpunkten zählen die philosophie der künstlichen intelligenz sowie roboterethik	zu ihren forschungsschwerpunkten gehören philosophie der künstlichen intelligenz und roboterethik
1020  ch_ag_2167.wav	fast zweihundert millionen franken hatte postauto in form von überhöhten subventionen erschummelt	fast zweihundert millionen franken klaute postauto in form von erhöhten subventionen
214  ch_be_1795.wav	nach der wende beendete sie eine ausbildung und holte in berlin das abitur nach	nach der wende geholte seine ausbildung fertig und in berlin das abitur nach
835  ch_sg_0274.wav	bohrer wird ebenso mit der prägung des begriffs gutmensch in verbindung gebracht	borrer wird auch mit der prägung des begriffs gutmensch in verbindung gebracht
86  ch_vs_2043.wav	sunrise machte den anfang die swisscom zog am ende desselben monats nach	sangeles hatte der anfang gemacht die swisscom ist am ende desselben monats nachgezogen
603  ch_zh_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	nicht jede absolut notwendige einflussnahme auf das leben der menschen ist verpönt
1292  ch_lu_1543.wav	es sei für sie aber eine grosse chance viele ihrer amtskollegen zu treffen wenn auch in kurzer zeit	es sei für sie aber eine grosse chance viele ihrer amtskollegen zu treffen wenn auch in kurzer zeit
34  ch_vs_0043.wav	das nervensystem arbeite nicht mitrepräsentationeneiner unabhängigen aussenwelt	das nervensystem hat nicht mit repräsentationen der unabhängigen aussenwelt gearbeitet
321  ch_gr_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	entsprechend sind die bestellungen bei schweizer zonen für den bereits jetzt teils deutlich zurückgegangen
800  ch_sg_2066.wav	die branchenüblichen weiterbildungen alle zwei jahre gab es nur für männer	die borschen üblichen weiterbildungen als zwei jahre gibt es nur vermenger
344  ch_gr_2029.wav	viele fachleute haben am internationalen tag der älteren generation die showwohnung besichtigt	viele fachleute haben am internationalen tag der älteren generation die showwohnung besichtigt
787  ch_sg_1792.wav	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher	der überwiegende teil der kleidung ist trägt abgenutzt und voller löcher
993  ch_ag_2166.wav	der ausländeranteil an der bevölkerung bleibt damit stabil bei fünfundzwanzig komma eins prozent	der auslanderanteil der bevölkerung bleibt auch dabei konstant bei folgenden zweitausendzwanzig komma eins prozent
67  ch_vs_1943.wav	einem schweizer hersteller vertrauten sie mehr als einem chinesischen	im schweizer hersteller vertrauen sie mehr die man am chinesischen
754  ch_sg_1800.wav	das leder ist durch seinen hohen fettgehalt stark wasserabweisend	das leder ist durch seinen hohen fettgehalt stark wasser abweisend
238  ch_be_2128.wav	in chur hat sich das stimmvolk für eine neue brambrüeschbahn ausgesprochen	in chur hat sich das stimmvolk für eine neue brambrüeschbahn ausgesprochen
191  ch_be_1744.wav	einige jugendliche wühlten in eimern mit malaysischen mikrochips	einige jugendliche wühlten in küblen mit malaysischen mikrochips
927  ch_sg_1437.wav	mexikos neuer präsident hat bei seinem amtsantritt viel versprochen	der neue präsident des mexikos hat bis im amtsantritt viel versprochen
470  ch_zh_3296.wav	begrüsst wurden von beiden seiten die fortschritte bei finanz und steuerthemen	die fortschritte bei finanz und steuerthemen wurden von beiden seiten begrüsst
243  ch_be_0717.wav	er hat sich zu einem eindrücklichen urwald vor den toren der stadt zürich entwickelt	er hat sich zu einem eindrücklichen urwald vor der tore der stadt zürich entwickelt
542  ch_zh_0826.wav	privatleute nutzen das herbizid auch für den rasen zuhause	privatleute brauchen das herbizid auch für den rasen zuhause
376  ch_gr_0200.wav	ziel ist es stress oder spannung abzubauen sowie die eskalation eines konfliktes zu verhindern	ziel ist es stress oder spannung abzubauen sowie die eskalation des konfliktes zu verhindern
1069  ch_ag_0955.wav	sie ist ein allesfresser der sich von insekten kleinen wirbeltieren und früchten ernährt	sie ist noch alles fester das sich von insekten wirbeltieren und früchte ernährt
1186  ch_bs_0545.wav	tatsache ist aber dass reynard in der westschweiz äusserst populär ist	tatsache ist aber dass das reinhard in der westschweiz äusserst populär ist
85  ch_vs_0132.wav	die diesjährige retrospektive war dem spaghetti western gewidmet	die diesjährige retrospektive war dem spaghetti western gewidmet
780  ch_sg_0261.wav	ja im nachhinein müsste man sagen man hätte mehr aufklären können	ja im nachhinein müsste man sagen man hätte mehr aufklären können
689  ch_sg_1356.wav	uiguren aber auch kasachen tataren und kirgisen	uiguren aber auch kann die sachen tatharen und kirchweisen
701  ch_sg_1949.wav	alles zusammen führe zu einer massiven mehrproduktion auf derselben fläche in den alpen	alles zusammen führe zu einer massiven mehrproduktion auf derselben fläche in den alpen
1142  ch_bs_2350.wav	sie gehorchten im kriegsfall einem banneret der ihre lanzen zu einem banner vereinigte	sie hatten im kriegsfall einen bameren gefolgt der ihre lanzen zu einem damenvereinigte
648  ch_zh_4100.wav	sie erhält einen pullover und darf nun endgültig als haustier in der familie bleiben	sie kommt dem baulieber und darf nun endgültig als haustier in der familie bleiben
579  ch_zh_2202.wav	eine fraktionsübergreifende interpellation verschiedener ratsmitglieder verlangte antworten	eine fraktionsübergreifende interpellation verschiedener ratsmitglieder wollte antworten
1037  ch_ag_0823.wav	als er ein jahr alt war litt er an einer infektion mit bakterien die gegen antibiotika resistent waren	als er alt war er an einer infektion mit bakterien gelitten die gegen antibiotika resistent waren
1103  ch_bs_1658.wav	interessant dabei diese marathonteams wurden danach auch schweizer meister	interessant dabei diese marathonzeins sind nachher auch schweizer meister
695  ch_sg_0276.wav	darüber hinaus besitzen die wirkstoffe der pfefferminze auch einen leicht beruhigenden effekt	darüber hinaus besitzen die wirkstoffe der pfefferminze auch einen leicht beruhigenden effekt
1281  ch_lu_1569.wav	nach der klimawahl vom oktober müsse es nun mit der klima und energiepolitik vorwärts gehen erklärte sommaruga	nach der klimawasser oktober müssen sie jetzt mit der klimawandel energiepolitik vorwärtsgehen hatte sommaruga erklärt
1063  ch_ag_1242.wav	damit beauftragt sind die larian studios die vor allem durch die rollenspielreihe divinity bekannt wurden	damit beauftragt sind die larian studies die vor allem durch die rollenspielreihe divinke bekannt wurden
558  ch_zh_2772.wav	an der medienkonferenz war spürbar dass es ermotti nicht leicht fällt den chefposten abzugeben	an der medienkonferenz merkte man dass es am ermotti nicht leicht fällt den chefpostabzugeben
849  ch_sg_1387.wav	mittendrin bei den demonstrationen ist auch tuktukfahrer hussein	das mitstimmen bei den demonstrationen ist auch der tag farrer haussein
825  ch_sg_0300.wav	in den jahren nach der unabhängigkeit breitete sich in burundi zunehmend chaos aus	in den jahren nach der unabhängigkeit breitete sich in burundi zunehmend krauens aus
834  ch_sg_2305.wav	notwendiges knowhow ausländischer firmen wird durch beteiligungen eingekauft	notwendiges nachhaltig von ausländischen firmen wird der beteiligung eingekauft
366  ch_gr_0374.wav	bevor dieser nach elsterwerda kam war er sächsischer rat und statthalter von merseburg	bevor dieser nach elternwerda kam war er sächsischer rat und statthalter von merseburg
1109  ch_bs_0585.wav	mit dem erfolg sei aber auch verantwortung verbunden betonte rytz in ihrer ansprache	mit erfolg sei aber auch verantwortung verbunden verbunden tritts in ihrer anspruch bedankt
546  ch_zh_0832.wav	milan scheidegger hat medizin neurowissenschaften und philosophie studiert	milan scheidegger hat medizin neurowissenschaften und philosophie studiert
352  ch_gr_0638.wav	der wolf lief zum haus der grossmutter und klopfte an ihre tür grossmutter hier ist das rotkäppchen	der wolf lief zum haus der grossmutter und klopfte an ihre tür grossmutter das rotkäppchen
901  ch_sg_0477.wav	im laufe der zeit gesellten sich diabetes und furunkel dazu	im laufe der zeit sehen sich dieser beteiligung und von runken dazu
705  ch_sg_1008.wav	nach dem abitur besuchte er die berliner fritzkirchhoffschauspielschule	nach dem abitur besuchte er die balliner fritzkirchhoffschauspielschule
157  ch_vs_2283.wav	durch den einsatz von energiepflanzen stellen energieträger umweltverträglichkeit bereit	durch den einsatz der energiepflanzen stellen die energieträger umweltverträglichkeit bereit
276  ch_be_2062.wav	gleich zwei kantone treten bei der neuen superschnellen handytechnologie auf die bremse	gerade zwei kantone gehen bei der neuen superschnellen handytechnologie auf die bremse
900  ch_sg_1580.wav	die wahlchancen marianne binder hat bis jetzt kein nationales politmandat ausgeübt	die wahlschaft marianne binder hat bisher keine nationales politmandat ausgeübt
138  ch_vs_1167.wav	dort gibt es am mittwoch und donnerstag insgesamt etwas zwanzig bis vierzig zentimeter neuschnee	dort gibt es am mittwoch und donnerstag insgesamt etwa zwanzig bis vierzig zentimeter neuschnee
99  ch_vs_0324.wav	herbert dreilich wuchs in grossbritannien und der bundesrepublik deutschland auf	der herberträgliche ist das grossbritannien und der bundesrepublik deutschland aufgewachsen
312  ch_gr_1657.wav	und dies obschon die baslerin laura stähli im vorjahr sensationell wmdritte war	und das obwohl die baslerin laura stellen im vorjahr sensationell wmdritte gewesen war
1189  ch_bs_1129.wav	die linde ist bis in mehrere meter höhe mit knollen beulen und wucherungen übersät	die linde ist bis in mehrere meter höhe mit genommenen büllen und wucherungen übersagt
563  ch_zh_0398.wav	im bereich der heutigen wallfahrtskirche verliessen ihn die kräfte und er sank erschöpft nieder	im bereich der heutigen wallfahrtskirche verlassen ihn kräfte und er sank erschöpft zusammen
1039  ch_ag_0374.wav	bevor dieser nach elsterwerda kam war er sächsischer rat und statthalter von merseburg	bevor dieser nach elsterwerda kam war er im sechsischen rat und statthalter von merseburg
1203  ch_lu_1568.wav	er kennt die knorrigen arven die dunklen höhlen die kargen bergflanken die steinadler und die gämsen	er kennt diese knorrigen arven die dunkelhöhle die kargenbergflanken die steinadler und gämse
1009  ch_ag_0200.wav	ziel ist es stress oder spannung abzubauen sowie die eskalation eines konfliktes zu verhindern	sie ist ein stress und spannung auch zu bauen soweit die eskalation eines konfliktes zu verhindern
179  ch_be_1546.wav	christoph eymann sagt uns gibt es in basel noch immer weil wir gute köpfe haben	christoph eymann sagt uns gibt es in basel noch immer weil wir gute köpfe haben
1150  ch_bs_1711.wav	ich kann meine herztätigkeit nicht einstellen wenn du weinst als wäre dein herz gebrochen	ich kann meine herztätigkeit nicht einstellen wenn du brust als wäre dein herz zu brachen
1113  ch_bs_0988.wav	weitere voraussetzungen sind ein schutz vor direkten witterungseinflüssen wie nässe und zugluft	weitere voraussetzungen sind ein schutz der regenwitterungseinflüsse wie nässe und zugeluft
17  ch_vs_1836.wav	platzregen führt in kurzer zeit zu relativ hohen mengen niederschlag pro quadratmeter	platzregen führt in kurzer zeit zu relativ hohen mengen niederschlag pro quadratmeter
21  ch_vs_0269.wav	bekanntestes beispiel ist das sozialkreditsystem das in china erprobt wird	die bekannteste beispiele ist das sozialkreditsystem das das china erprobt wird
819  ch_sg_1750.wav	eine sehr müde aussehende mutter zankte mit ihrem noch müder aussehenden kind	ein sehr müde aussehende mutter streitet sich mit ihrem noch müder aussehenden kind
749  ch_sg_2306.wav	dort wurden ihm die fundstücke gezeigt und er kaufte das codexfragment ein	dort wurden ihm die fundstücke gezeigt und er kaufte sie das codexfragment ein
