id	target_txt	prediction
520  ch_zh_0371.wav	zu seinen schülern gehörten bernhard von langenbeck und louis stromeyer	zu müssen sie mehr hat den gerne hätten von lange bekannt und dann wie strom eher gehört
308  ch_gr_0005.wav	er soll demnächst abgebaut restauriert und an gleicher stelle wieder aufgebaut werden	er soll letztens abbau restauert und ein gleicher stellungen aufgebaut werden
407  ch_gr_0570.wav	vorher seien spielsachen kaum je nach geschlecht angefertigt und angepriesen worden	vorher spielt sich einen kaum je nach geschlecht angeferdigt und angewiesen worden
498  ch_zh_2837.wav	die sorte wurde zunächst von dem amerikanischen unternehmen dole fruits vermarktet	die sorge ist zuerst von einem elikanischen genehmen öffentlich zu bemerktigt worden
773  ch_sg_1427.wav	der kapitän fuhr dennoch in italienische gewässer	der kapitel ist kurz demissitalieniessen gefährden
1065  ch_ag_0174.wav	es gebe jahrgänge die sich nicht jedes jahr treffen weil niemand die initiative ergreife	als granziell jahr was sich nicht in diesem saal kaffen wir nur gemeintativen erkrifft
892  ch_sg_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	ich habe zum beispiel das abgezogen und es sind mitheit darlehen
367  ch_gr_2205.wav	zudem sollen sie zum teil über operationssäle für ambulante eingriffe verfügen	zudem sollen sie zum teil in der operation 1 frambulanten eingriffer fehlen
1132  ch_bs_0989.wav	die atlantis würde dann zur startanlage fahren und normal starten	die paglantisiert in diesem saal dran angefahren und nur einstalten
1176  ch_bs_0357.wav	als frau musste sie sich die möglichkeit einer habilitation erkämpfen	als frau hat sich die möglichkeit von ahren hat die digitationen auffeld kämpfen
1209  ch_lu_0138.wav	neben der heute üblichen bezeichnung als eichelhäher sind zahlreiche andere trivialnamen belegt	werden hat ebenfalls bezeichnet dass eigentlich herr sind zahlreiche andere grundlagen bereit
513  ch_zh_3917.wav	es entstanden zahlreiche neue sorten oft in kleinen lokalen käsereien	da sind viele neue sachen instanden hier in die kinder lokale fasreien
725  ch_sg_1551.wav	die kantone gleichen sich bei der gewinnsteuer an bis auf ein paar ausnahmen	die kantone gleich hat sich bei den gewinnsten ein bisschen ausnehmen
1011  ch_ag_0572.wav	trotzdem wollten sie ihren rücktritt erst nach den ständeratswahlen im kanton freiburg kommunizieren	die kantonale rickt wird erst nach dass die anderen zahlen im kanton fahren konizieren
1310  ch_lu_1609.wav	der fc luzern erstmals ohne christian schneuwly tat sich auch im rückspiel gegen klaksvik äusserst schwer	die evziele zusammen die ich fristianz schnelle rechnung kämmungsbedaxik
377  ch_gr_0566.wav	sie ist auch bekannt als gesundheitspolitikerin und mitglied der gesundheitskommission	sie ist auch begannt als gesundheitspolitik und mitgliefer der gesundheitskommission
1084  ch_bs_1506.wav	und doch eine neue nationalrätin esther friedli aus dem toggenburg	auch das kann eine nationär heute pestoffide heraus dem gelug
483  ch_zh_0774.wav	der rohmilch am nächsten kommt nicht homogenisierte biofrischmilch aus dem laden	die nächomoginisiert gibt jofischmilli von der lage und gerömie des hechsten
394  ch_gr_2165.wav	aus sicht des schweizer bevölkerungsschutzes ist dieses szenario durchaus realistisch	aus der sicht des schweizer erfölgerungsschützes ist dies durchaus ehlistisch
1155  ch_bs_0341.wav	matthias brinkmann lehrte die biologie durchaus konform mit der rassenlehre	den aktientspringen werden durchaus sicher erformeter rassialing
810  ch_sg_0658.wav	auch die grossmutter konnte aus dem bauch des wolfes gerettet werden	halt können sie aus dem bruch des löffekettes erwähnen
569  ch_zh_3652.wav	sie sind löffelförmig ganzrandig und haben eine fadenförmige spitze	sie sind leffenfalls nicht ganz ländig und hänge ich ihnen den fällen dieses spitz
952  ch_ag_2002.wav	doch gerade in den grossen schwellenländern lohne es sich patente anzumelden sagt jank	aber genau in dieser zweilen anderen lohnt sechs prokant ausmelden sagen
988  ch_ag_1484.wav	andrea faye die sich dem linksprogressiven lager zuordnet pflichtet ihm bei	anderer fall was ist am letzten pragisieren fragen zugute nicht pflechtetem tin
624  ch_zh_1483.wav	auf kosten der svp oder auf kosten der cvp das ist noch nicht ganz klar	auf kosten für die svp oder auf kosten der zeichen das ist auch nicht ganz klar
1220  ch_lu_0448.wav	dort will er sich einerseits balak zur verfügung stellen um gottes volk zu verfluchen	dort will sich einerseits gebenlechter hinein zum volk grottes versuchen
742  ch_sg_1790.wav	desserts kuchen abendbrot und getränke ergänzen oft das angebot	deshalb hat es nächste um den penfern ergänzen dann auch zu sagebote
1157  ch_bs_0194.wav	auch mittel gegen bluthochdruck und sogar antibabypillen würden knapp	damit ich gebliebe punktor und sagalentin diese pelle ergenehmen
203  ch_be_1597.wav	am montag hätte in indian wells die qualifikation begonnen	eine montag haben inselsprecher die qualifikation angefangen
1208  ch_lu_0892.wav	ein bauarbeiter wollte mit einem beitrag auf facebook über missstände auf der baustelle in basel informieren	wenn auch arbeiter im bauarbeiter im bik auf festzugeber missständlich auf der bauschelimpasse informiert
847  ch_sg_1397.wav	der aufschwung unter erdogan war stark mit dem bauboom verknüpft	der oft und dem erde gerne ist das mit dem aubum verknüpft
861  ch_sg_1634.wav	sie kritisieren vielmehr den ultradefensiven ansatz der iren	sie haben die krite sie haben diese mehr gegen definitive ansätze der ehren
171  ch_vs_2097.wav	es sind die berner kraftwerke selbst gewesen welche die abschaltung beschlossen haben	es waren der barmerkraft die abschältig beschlessen
241  ch_be_0703.wav	allerdings sind gerade eukalyptusbäume an regelmässige feuer angepasst	allerdings ist es ein kalipp das teil eine regelmässiger schüler angepässt
405  ch_gr_1685.wav	trotz der niederlage sind die schweizer nach wie vor auf dem besten weg die kospiele zu erreichen	tratz den niederlagen und schweizer nach wie vor auf dem besten weg gehen orspiez reichen
324  ch_gr_1737.wav	ich weiss dass du nicht willst dass ich in deiner vergangenheit wühle und das habe ich auch nie getan	ich weiss dass sie mich letzten sinnvergangheit fähler und das habe ich ja gemacht
36  ch_vs_2126.wav	in bellinzona wurde der triebzug aus dem hause stadler rail getauft	das perinzium habe ich den treibzug in seinem uns taglehrerweiligen getaf
972  ch_ag_1057.wav	die einwohner arbeiten hauptsächlich in der landwirtschaft in der holzwirtschaft und im handwerk	die einräner aber den hauptsachen für den antwirtschaft in den haltsatz 8 und im handwerf
797  ch_sg_0856.wav	es wird klar dass er bald nur noch mit künstlicher beatmung wird leben können	es sind auch klar dass ein paar noch mit künstlichen art nicht werden können
307  ch_gr_2174.wav	gegenüber kassensturz äussert sie sich aufgrund des laufenden verfahrens nicht	gegenüber käsersturz äussert sich aufgrund des laufenden verfahrens nicht
522  ch_zh_0359.wav	die paarbildung ist für eine reihe von tierarten sehr gründlich untersucht worden	die aarbindung ist für diese rahmen sehr ginglich und das möchte
991  ch_ag_0981.wav	sie spricht ausserdem fliessend hochchinesisch japanisch englisch und koreanisch	sie sprechen öffentlichem hochfinanz für sapan ist englich und korrales
772  ch_sg_1355.wav	es wird unvergleichlich werden kündigte der präsident auf twitter an	es sind nur vergleichlich wenn die gefindigten präsidenten aufgemeint haben
444  ch_zh_3651.wav	die spitze war bevorzugt nach vorne geschlagen aber durchaus nicht immer	dieses bevölkerung geht keine geschlägigt aber durchaus hier im grossen rat
1089  ch_bs_2231.wav	schon als kind kleidete sie sich typisch weiblich so oft sie konnte	die schaft kinder hat sich ziemlich geleistet so auf diese erkennen
937  ch_sg_2114.wav	einhundert millionen haben ein abo abgeschlossen der rest nimmt werbung in kauf	auch die millionen haben einen abend abgeschlössen der ersten mitwerbung in käfe
271  ch_be_0139.wav	für den bahnbetrieb wurden eigene wasserkraftwerke errichtet	für den begründung in einigen wesserkräften richtet wurden
180  ch_be_1220.wav	am sonnigsten ist es morgen aber definitiv richtung chur	am vonliegsten sind es norm aber definitivrichtung kur
455  ch_zh_3080.wav	zudem kann er sich eine erhöhung der obergrenze der franchise vorstellen	zum zweiten auffangen sich erhältnissen der ubegrenzen der frauscheinsen fürstellen
399  ch_gr_1450.wav	diese untersuchung wird zunehmend belastend für den usaussenminister	durch die ersuchung der motion nimmt benächsten fegen us ausnistern
739  ch_sg_0471.wav	bei den froschlurchen werden diese auch als kaulquappen bezeichnet	bei den frausschlärken werden diese auch als kaulklar bezeichnet
277  ch_be_0113.wav	das schreiben liegt den nachrichtenagenturen reuters und afp vor	schrieden mit der nachrichten agentur weiter und afp vor
653  ch_zh_1294.wav	das bedeutete gleichzeitig auch nein zum weg der schweiz um den urnersee	das hat gleichzeitig einen gemeinden zum wag der schweiz unternehmen sie heissen
1311  ch_lu_2300.wav	morgenthaler drang wutentbrannt in die wohnung der bührer ein und demolierte sie teilweise	der morgentalen ist hässig die ich von der beirigung und hat sie teilweise demuliert
494  ch_zh_3532.wav	eines tages sie wollte gerade die spindel waschen fiel sie ihr in den brunnen	heintag sieht gerade welche zu bindenwesen und seiner imbrulikeit
906  ch_sg_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	die richtung des nachverkehrs hat keine wohlen ausbilden können
791  ch_sg_0473.wav	in zürich heisst das frühlingsfest sechseläuten	im zuerst haben das willige kest fechselegte
1026  ch_ag_1334.wav	präsident hassan rohani kritisierte den wächterrat	ich danke für diesen handkritisierten wechgerat
576  ch_zh_4101.wav	domänen bilden eine hierarchische struktur die durch punkte getrennt werden	den männern bitte irgendeine rechische struktur die der pinkehandwerger
1241  ch_lu_0058.wav	die raupen ernähren sich hauptsächlich von den blättern von habichtskraut und löwenzahn	die erwähnt zur herzsächlichen der begriff habe ich zu kürzen und des lehrenzahns
259  ch_be_1025.wav	daher wurden die letzten tracks nicht mehr zum remixen freigegeben	deshalb sind den resten chax nur zum einmal so frei gegeben wird
1153  ch_bs_2224.wav	ausserdem brüllte er sie an und führte den prozess besonders unsachlich	herausgangs haben sie auch und 4 prozess besonders unsachlich
192  ch_be_2265.wav	ja ich ruhe mich gerade aus nach was sieht es denn sonst aus	ja ich spreche mich gleich darauf nach wechkeg der fisch auf
907  ch_sg_2248.wav	wir erwarten dass ihr ständig auf eure jüngeren geschwister aufpasst	ich sage dass es ein tändig auf den heilenbegeschwissen habe ich aufgepessen
718  ch_sg_1236.wav	die schneefallgrenze am freitagnachmittag zuerst noch bei rund tausend meter	das mehrfagremzusammen frittig nachmittag zuerst bei rund 1 methen
550  ch_zh_2941.wav	diese sei aber nicht in frage gestellt das habe die srgspitze versichert	diese sage eben nicht im frage stärken segen die srg ein bisschen versprochen
713  ch_sg_0699.wav	leiden kühe und die kälber wirklich so stark wenn sie voneinander getrennt werden	wenn sie von einem antrag bekannt werden
329  ch_gr_0415.wav	der verfassungsschutz des bundes und verschiedene landesbehörden ordnen den verein als rechtsextrem ein	der verfassungsstütze des bundes und verschiedene ländersbehärdenverein als richtiges treil ein
661  ch_zh_1282.wav	ihr fünfzehn jähriger sohn hat vor einem jahr angefangen alkohol und cannabis zu konsumieren	die ersichtsjährige sonn hat vor einem jahr alkohlen und konnte bis zu konsinieren
859  ch_sg_1185.wav	am meisten wolken hat es dann schlussendlich im tessin und graubünden	am meisten wort hat es dann gesenklich interessien und kradinden
732  ch_sg_1592.wav	roger federer unterzog sich am mittwoch einer operation am rechten knie	der vorstoss erfieden hat sich am mittler einer praktion beim rechten finden
809  ch_sg_1546.wav	christoph eymann sagt uns gibt es in basel noch immer weil wir gute köpfe haben	der kestoph einmal sagt es gibt zum beispiel eine gewertigkeit fällt
218  ch_be_2459.wav	ich hab keine lust mich wegen irgendeines kerl aufhängen zu lassen der bei seiner arbeit gepfuscht hat	ich habe keinen lost mehr wegen irgendeinen titel aufzuhalten die das in einer arbeit geproschen hat
721  ch_sg_1544.wav	mit seinem bäuerlichen hintergrund wird er auch als der neue toni brunner bezeichnet	wir suben auch bei allen verhindern grundlich als der nettone brönner bezeichnet
169  ch_vs_0696.wav	der auenschutzpark entstand durch eine volksabstimmung eintausendneunhundertdreiundneunzig	die rahmenparkschutz ist der volksabstimmung 19 mio franken prienzig instanden
265  ch_be_1596.wav	auch in österreich wird die laufende eishockeymeisterschaft nicht zu ende gespielt	ein erstreich wird der laufende einfach keine mesterschaft nicht das amt gestellt
1302  ch_lu_0311.wav	dem schutz des waldes vor raubbau und der weidewirtschaft wird darin grosse aufmerksamkeit gewidmet	im schutz des waldes von raupo und geweite wirtschaft werden diesen grossen aufmerksamkeit mit
422  ch_zh_1293.wav	man könne annehmen dass die struktur von notredame gerettet und in ihrer gesamtheit bewahrt sei	wir finden annehmen dass das das die struktur dieser kriteg und ganz bewährt wurde
19  ch_vs_1163.wav	und am sonntag gibt es einzelne schneegestöber bis an den rhein oder zum teil auch genfersee	und anderes untergibt den einzigen schnittständen effinanzieren und das zum teil eingang verfügt
1121  ch_bs_0977.wav	die rebsorte hat einen starken wuchs und reift ende august bis anfang september	der habsald des staatgewuchses und nicht einen gust bis aufwand sektandum
231  ch_be_2129.wav	spannung pur auch beim ständerat fast die hälfte der amtierenden tritt nicht mehr an	spengung bauer an den ständeräten fast die hälfte der antierenden tritt nicht mehr an
1295  ch_lu_0891.wav	blockchain ist eine wichtige technologie die es uns ermöglicht eine gross angelegte verteilte datenbank aufzubauen	die frage sehen uns wichtige technologie die uns einen grossanträgigen attenbau aufzubauen hat
829  ch_sg_2339.wav	während der gefangenschaft spielte er regelmässig fussball aber nur auf sand	die härte gefehlgeschäfte hat die regelmässig von spät eben auch auf gesellt
891  ch_sg_2062.wav	gleich zwei kantone treten bei der neuen superschnellen handytechnologie auf die bremse	die zwei kontente hätte bei den neuen supersonalen haben die technolge auf die prämse
183  ch_be_0670.wav	der gelernte gärtner kam über die forstpflanzenzucht an die forschungsanstalt	der gerne terbner haben es über die forschen geforschung festgekommen
390  ch_gr_1485.wav	mit den resultaten der klimakonferenz die gestern in madrid zu ende gegangen ist scheint niemand zufrieden	mit dieser resultät der klimakonferenz gestern einen grittes entgängen ist scheint niemand zufrieden
764  ch_sg_0920.wav	schade dass auch diesmal kein aktives noise cancelling integriert wurde	sehen dass auch damals kein aktiv neues kämpfeling untegehen worden ist
677  ch_zh_3697.wav	in schiras werden unanständige szenen gezeigt und bald soll dies auch in teheran geschehen	im juras wäre umastand wie ich ziemlich zehn gezeigt und baupflicht das eingehen anpassieren
710  ch_sg_0458.wav	nach einem jahr wurden die dreharbeiten aus geldmangel eingestellt	nach einem jahr zum trabeiten aus geeignehmenden eingesteht laden
918  ch_sg_1635.wav	im april musste schlumpf ihr marathondebüt wegen einer blase am fuss verschieben	die bdpfraktion für ein maratungen legen und ansammen von sprechen müssen für sieden
953  ch_ag_0167.wav	sie ging an das bett der grossmutter und sagte grossmutter was hast du für grosse ohren	sie ist als bak der gewissen mitergangen gefährdet gehen sie mit der ausfassung der grossion
707  ch_sg_0464.wav	sie sind mit dicht verknüpften fransen sowie dicken quasten verziert	sie sondern mit dicht verkräften krämpfen selbst keinen gewässten vorzieht
41  ch_vs_2655.wav	ich stricke ihm einen schal zu weihnachten dass er es bei seinen hausbesuchen mollig warm hat	ich stricke mein scheizjährichten dass es ein bescheinendes psechen nullig gewahr wird
254  ch_be_1794.wav	grossteile der kuppe des einst hohen berges wurden durch basaltabbau abgetragen	gross diesen verkuppen von einmal hehren berg in der befälltabtau abgeragen wurde
225  ch_be_2101.wav	weshalb ist diese parallele zwischen gott und dem internet so prominent	wie fast der parallele für schon garten und internet für die prominent
1002  ch_ag_1645.wav	der luzerner gewann in der kategorie bis sechsundachtzig kg alle drei vorrundenkämpfe	der zern hätte den kategriebleitungen zum traktandum alle grifferen und gekämpft genommen
303  ch_gr_0039.wav	er durchquerte ihn allein und rief seine soldaten nacheinander beim namen an	er hat allein durchgehen und seine soll daten gegenüber den nach dem benahmen angeglieden
306  ch_gr_0777.wav	die ernte verwendet der bauer als strohersatz worauf seine tiere liegen können	die alte verwindet den bauer als drohersätze auf vielem sympärligen gekennt
883  ch_sg_1230.wav	es wird kälter im august september und oktober	die firchkeit genau gust septenden und aktaben
145  ch_vs_1826.wav	es bleibt warm mit zweiundzwanzig grad in freiburg und vierundzwanzig grad in brig	es gibt bern mit 2 grossrätin gratspräsidentin gratsdrück
315  ch_gr_2362.wav	er stand auch im verdacht massgeblich an der kiesslingaffäre beteiligt gewesen zu sein	er war ein verdacht gestanden massgeblich an der kitzling eine faire beteiligt sind
16  ch_vs_0282.wav	jack treibt ein böses spiel mit den beiden und tötet einige unbeteiligte	das zektritas ist ein spielritägel der entwettliches paar unbeteiligten
775  ch_sg_1816.wav	am dienstag und mittwoch nur zum teil sonnig allgemein schwül und gewitterhaft	zuerst gegen mit doch noch zum teil förderung eingemeinswehr und gewitterhaft
898  ch_sg_0852.wav	abgeklärt werden könne eine mögliche infektion durch einen abstrich aus dem nasenrachenraum	abgeklärt habe ich keine legefinfektion durch den abstrech unter den lasenrachverworfen
1318  ch_lu_1386.wav	beim unglück ist auch ein doktorand der eth zürich und seine partnerin beide aus dem iran ums leben gekommen	deshalb wirklich ich sauen doch grand von grossrat zei und seine partnerin haben wir auseben kommen
752  ch_sg_0288.wav	die reste der grundmauern liegen heute noch vor derbrockentorklippe	die herste der grundmoren liegen kipfer noch fagepracken tagkrippen
1005  ch_ag_0567.wav	es wäre auch nicht optimal wenn die fdpbundesrätin karin kellersutter angegriffen würde	es war auch daran ob die meinung dass bundesartin kakentfanger supt angeliefen werden müsste
1245  ch_lu_1347.wav	wird sie nicht geschlossen kann zwischen der sowjetunion und den usa ein militärischer konflikt entstehen	wir haben jetzt in einem geschlossen zuerst dass sie einen minitärischen konflikt stehen
478  ch_zh_0990.wav	die dienstzeit in der kontinentalarmee war deswegen auf nur ein jahr festgesetzt	die diienstzeit der kantone gar mehr war deshalb nur auf ein jahr festgesetzt
313  ch_gr_2438.wav	er dachte eine zeit lang nach naschte dabei ein bisschen von seinem himbeerkuchen	zuerst zeit dieser wie es jetzt von seinem mehrbrochen genässt
436  ch_zh_2771.wav	per ende zweitausendneunzehn ist schluss mit der regionalplanungsgruppe grenchenbüren	herr andere gesagt dass sie beim mindest schlüssen mit den reginalen planungsgruppen grenzen bieren
890  ch_sg_0113.wav	das schreiben liegt den nachrichtenagenturen reuters und afp vor	zu feden mit den nachfrichten ag im grundbereithaft und fpfa
1152  ch_bs_0355.wav	es fanden drei konferenzen mit vertretern aus vielen teilen afghanistans statt	als einem greikompf verhänden nicht verdackeln das viele teil afgranistanz stattgefundelt
9  ch_vs_1765.wav	er schmiss die tür zu das die bilder an der wand wackelten	er hat den burgdorf sehr geschliessen dass die blehren enermanden kämpfe
12  ch_vs_0453.wav	zum handwerk zählen insbesondere der holzbau sowie maler und fliesenleger	zum handhach zielen freien hutzbau für eneueren parketer
360  ch_gr_1724.wav	so wie du aus der stadt gingst und dich den söldnern schamlos in die arme warfst	so weiter aus der stadt gegängen ist und diese sollte man scherlos nicht erlauben haben
272  ch_be_0111.wav	auch der verfassungsschutz warnt vor der ungebrochen hohen mobilisierungskraft	das ist eine verfassungsschütze wäre von der unbrachen härfen noch der regierungskräfte
573  ch_zh_1737.wav	ich weiss dass du nicht willst dass ich in deiner vergangenheit wühle und das habe ich auch nie getan	ich weiss dass sie nicht gilt dass sich hinter einer vergangenheit haben und ganz habe nie gemacht
631  ch_zh_0560.wav	es heisst mobiler individualverkehr es geht also um individuen sagt burgener	das haben man bei diesen individuellen verkehr es gehen solche beweile seitenbürger
590  ch_zh_2362.wav	er stand auch im verdacht massgeblich an der kiesslingaffäre beteiligt gewesen zu sein	herr als anfang acht gestanden massgeblich von den kindernorfehlen beteiligt waren
758  ch_sg_0713.wav	neue invasive muscheln wurden damit schon frühzeitig aufgespürt	nein im rasive ausschlässe internitz eine freizeitig aufgesperrte maden
301  ch_gr_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	wir werden mit absolut notwendigen einflussnahmen auf zu sagen der minderheit verpännt
1190  ch_bs_1897.wav	sozialer ausgleich es geht nicht nur darum dass die unternehmenssteuern massiv gesenkt werden	die sozialhilftlich geht es nicht darum dass die einreichung keinen kann
285  ch_be_0846.wav	es seien keine mutationen beobachtet worden was eine gute nachricht ist	es wurden keine mutationen gebrechtet welche eine gute nächlicht sind
685  ch_sg_2105.wav	bevor man die digitalen applikationen vergleicht muss man auch diese unterschiede sehen	erfahren gedigenthalen applikationen verpflicht man ag unterschied sehen
263  ch_be_1019.wav	daneben belegte sie den fünften platz im riesenslalom und den sechsten platz im superg	die erheben hat zu den fiftplatz im riefenfall anbelegt und den sechtplatz im supergeschund
753  ch_sg_1182.wav	morgen früh scheint die sonne am abend ziehen gewitter auf	wir haben frauen sind zunehmen abend gesundheitsdirektor
26  ch_vs_0255.wav	wie sein vorgänger will auch cortizo die beziehungen zu china vertiefen	ich habe hier vorhin gänger wie leider politiz zurück und bezöge hat sich nicht vertriffen
646  ch_zh_0414.wav	joe gelingt es gillingham und alle passagiere zu retten bevor die bombe explodiert	die sollschafts der geringung und eine passiertfritte der umwegsbedierung
289  ch_be_0463.wav	je nach einrichtung und arbeit kommen gelder von der kranken oder pflegekasse	je nach einrichtung und arbeit können auch gelder verkanken oder pflegekassen
566  ch_zh_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	deshalb sind die bestellungen bis exuelle für jetzt zum teil eingericht zurückgegangen
816  ch_sg_2098.wav	denn viele dienste die wir heute nutzen funktionieren nur mit hilfe von satelliten	wie vier gehört haben wir haben die nun gesetz funktionieren gnommen mit griffen sagen liten
658  ch_zh_1296.wav	jährlich besuchen über einhundertdreissigtausend gäste den barocksaal der stiftsbibliothek	jährlich von über 13 gestern baraxil der gestichtspiblittik
433  ch_zh_2765.wav	der deutsche rekordmeister ist im championsleagueachtelfinal auf wiedergutmachung aus	der teutscher rekurgemeister ist in cempinglieg echtenfinal und viele gutnahigen aus
120  ch_vs_2137.wav	er wird wie ich als ich in die schweiz kam eine helvetisierung durchlaufen müssen	er erste nicht meinen entschied bekommen haben eine gesehrigmässig erkreifen
1211  ch_lu_2049.wav	zu ihren forschungsschwerpunkten zählen die philosophie der künstlichen intelligenz sowie roboterethik	zwei fastungsfährderuchte herren die resultativen kinder und gerade auch die redig
1020  ch_ag_2167.wav	fast zweihundert millionen franken hatte postauto in form von überhöhten subventionen erschummelt	passt 2 mio franken hat pro statt und ich fände der hätte subvention erklärt
214  ch_be_1795.wav	nach der wende beendete sie eine ausbildung und holte in berlin das abitur nach	nach der wende hat eine ausgeltung gemacht und dem den linf abentur hingehalt
835  ch_sg_0274.wav	bohrer wird ebenso mit der prägung des begriffs gutmensch in verbindung gebracht	den bara wird damit der prägigkeit eines gräfts und hat nämlich eventing gebracht
86  ch_vs_2043.wav	sunrise machte den anfang die swisscom zog am ende desselben monats nach	das amhangsertreffend macht die sichkommissionant von gleichen und nachzugen
603  ch_zh_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	nicht liege absolut noch gefände einflussnahmen auf das leben für den menscheis verdehnt
1292  ch_lu_1543.wav	es sei für sie aber eine grosse chance viele ihrer amtskollegen zu treffen wenn auch in kurzer zeit	es sind für sie auch eine grosse chance vieler amtskollegenzeffen wäre ihnen kurze zeit
34  ch_vs_0043.wav	das nervensystem arbeite nicht mitrepräsentationeneiner unabhängigen aussenwelt	ich möchte das system in einem eingendretpräsidation abhängig gewissen an die geschäfte
321  ch_gr_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	entsprechend sind bestellungen die schweiz sozialhilferen bereits jetzt teilzeitlich zurückgangen
800  ch_sg_2066.wav	die branchenüblichen weiterbildungen alle zwei jahre gab es nur für männer	die banchen wir eben von weiterbildungen allen jahren gibt es noch vernehmen
344  ch_gr_2029.wav	viele fachleute haben am internationalen tag der älteren generation die showwohnung besichtigt	die eltern fächling hinter internationäler tage der eltern generation soll wohl ich besichtigt
787  ch_sg_1792.wav	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher	der überwiegenteil der frage ist keine kekret abgenommen und valle löffel
993  ch_ag_2166.wav	der ausländeranteil an der bevölkerung bleibt damit stabil bei fünfundzwanzig komma eins prozent	auch aussandraten der bevölkerung bittegen die komsanten 221 um als prozent
67  ch_vs_1943.wav	einem schweizer hersteller vertrauten sie mehr als einem chinesischen	der motionär häfte vertrauen sind mich nämlich chine sind
754  ch_sg_1800.wav	das leder ist durch seinen hohen fettgehalt stark wasserabweisend	ich sage dass diese lehreffektion stärker abwesend
238  ch_be_2128.wav	in chur hat sich das stimmvolk für eine neue brambrüeschbahn ausgesprochen	in kuhr hat einen stimmhalk für einen leiten trembrienstehen ausgesprochen
191  ch_be_1744.wav	einige jugendliche wühlten in eimern mit malaysischen mikrochips	ein paar jahre guthörich haben in kürzlichen likageschipfe gewirbe
927  ch_sg_1437.wav	mexikos neuer präsident hat bei seinem amtsantritt viel versprochen	die neue präsident des nächsten vonseiten des grossen rats
470  ch_zh_3296.wav	begrüsst wurden von beiden seiten die fortschritte bei finanz und steuerthemen	die forderung bei finanzingstivkamen sind von beiden seiten begrüsst worden
243  ch_be_0717.wav	er hat sich zu einem eindrücklichen urwald vor den toren der stadt zürich entwickelt	daher hat sich zu einem eindrücklichen urhalt der dorfen statt zu einem entwickeln
542  ch_zh_0826.wav	privatleute nutzen das herbizid auch für den rasen zuhause	diese falle prüfen ganz haben beziehungsweise dieser sagen
376  ch_gr_0200.wav	ziel ist es stress oder spannung abzubauen sowie die eskalation eines konfliktes zu verhindern	ziel ist es ein stressender spennung abzubauen sowehr desgelation von unkonfliegen zu verhindern
1069  ch_ag_0955.wav	sie ist ein allesfresser der sich von insekten kleinen wirbeltieren und früchten ernährt	sie austasser die sich vielen fakten wir betieren aufrichter nicht
1186  ch_bs_0545.wav	tatsache ist aber dass reynard in der westschweiz äusserst populär ist	parksauch ist aber auch dass das reihalt in der vestzit hinein für die problem ist
85  ch_vs_0132.wav	die diesjährige retrospektive war dem spaghetti western gewidmet	die gesamthaft der regierungsrat respektivleistungsspagelte was zum gritt nicht war
780  ch_sg_0261.wav	ja im nachhinein müsste man sagen man hätte mehr aufklären können	im nachhinahmen möchte man sagen man hat mir vielen aufklären
689  ch_sg_1356.wav	uiguren aber auch kasachen tataren und kirgisen	entschuldigen sie aber auch keinen sächen daher und käre diese
701  ch_sg_1949.wav	alles zusammen führe zu einer massiven mehrproduktion auf derselben fläche in den alpen	alles zusammen jahr jetzt in einer assiven mehrproduktion auf derselben frache in den arbeit
1142  ch_bs_2350.wav	sie gehorchten im kriegsfall einem banneret der ihre lanzen zu einem banner vereinigte	sie haben die kirche gefällt noch bahner erfolgt weil einen anderen dann noch vereinig hat
648  ch_zh_4100.wav	sie erhält einen pullover und darf nun endgültig als haustier in der familie bleiben	sie kommen den bunieren und darf jetzt antliegen als austärliche linie erbinden
579  ch_zh_2202.wav	eine fraktionsübergreifende interpellation verschiedener ratsmitglieder verlangte antworten	eine fraktionsbegreifende interpellation von siedlichen ratsmitgliedern haben antwortelle
1037  ch_ag_0823.wav	als er ein jahr alt war litt er an einer infektion mit bakterien die gegen antibiotika resistent waren	nun eine altgesehen sollte daran einfach zu einem takteren dort hat man garantig jörgkeit als es dank gewesen
1103  ch_bs_1658.wav	interessant dabei diese marathonteams wurden danach auch schweizer meister	interessantenbiete die mahrkränzins finden wir auch schutzveranstaltungen
695  ch_sg_0276.wav	darüber hinaus besitzen die wirkstoffe der pfefferminze auch einen leicht beruhigenden effekt	tribahinos gibt es einen gewirkstoff der pfand nimmt einen lehrperruhigenden effekt
1281  ch_lu_1569.wav	nach der klimawahl vom oktober müsse es nun mit der klima und energiepolitik vorwärts gehen erklärte sommaruga	nach dem aktuber wir sind jetzt mit den klima energiepolitik vorwärtsgrund hat zusammen und biel gewährt
1063  ch_ag_1242.wav	damit beauftragt sind die larian studios die vor allem durch die rollenspielreihe divinity bekannt wurden	da wir noch die beauftragte sind die währendstünde die frauen im genauer speziell gewinnt sind
