id	target_txt	prediction
1196  ch_zh_2762.wav	daraus haben sich in australien regelrechte wettkämpfe und meisterschaften entwickelt	daraus entwickelten sich in australien richtige wedkämpfen des meisten schafes
1954  ch_bs_1272.wav	was auffällt die genannten orchester haben chefdirigentinnen	was auffällt die genannten orchester haben chefdirigentinnen
17  ch_vs_1014.wav	bei dieser gelegenheit gab er seinem fürstentum erstmals eine verfassung	bei dieser gelegenheit gab er seinem fürstentum erstmals eine verfassung
343  ch_be_2502.wav	reb hatte sich in seine decke gerollt und war ganz an die wand gerückt	reb hatte sich in seine decke gerollt und war ganz an die wand gerückt
77  ch_vs_0492.wav	die brust ist schwarz gefleckt bei der westlichen form eher einheitlich dunkelgrau	die brust ist schwarz gefleckt bei der westlichen form eher einheitlich dunkelgrau
2267  ch_lu_1382.wav	die idee weckte genauso ängste vor einem dominoeffekt wie ein anschluss kosovos an albanien	die idee weckte genauso ängste vor einem dominoeffekt wie ein anschluss kosovos an albanien
806  ch_gr_0570.wav	vorher seien spielsachen kaum je nach geschlecht angefertigt und angepriesen worden	vorher seien spielsachen kaum je nach geschlecht angefertigt und angepriesen worden
401  ch_be_1381.wav	bush verlor allerdings die wiederwahl im nächsten jahr	bush verlor allerdings die wiederwahl im nächsten jahr
557  ch_gr_0005.wav	er soll demnächst abgebaut restauriert und an gleicher stelle wieder aufgebaut werden	er soll demnächst abgebaut restauriert und an gleicher stelle wieder aufgebaut werden
897  ch_zh_2837.wav	die sorte wurde zunächst von dem amerikanischen unternehmen dole fruits vermarktet	die sorte wurde zunächst von dem amerikanischen unternehmen dole fruits vermarktet
1322  ch_sg_1427.wav	der kapitän fuhr dennoch in italienische gewässer	der kapitän fuhr dennoch in italienische gewässer
1765  ch_ag_0174.wav	es gebe jahrgänge die sich nicht jedes jahr treffen weil niemand die initiative ergreife	es gebe jahrgänge die sich nicht jedes jahr treffen weil niemand die initiative ergreife
1441  ch_sg_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	der jäger zog seinen pelz ab und ging damit nach hause
1832  ch_bs_0989.wav	die atlantis würde dann zur startanlage fahren und normal starten	die atlantis würde dann zur startanlage fahren und normal starten
638  ch_gr_2163.wav	das berner sozialamt war am montagvormittag für eine stellungnahme nicht erreichbar	das berner sozialamt war am montagvormittag für eine stellungnahme nicht erreichbar
1876  ch_bs_0357.wav	als frau musste sie sich die möglichkeit einer habilitation erkämpfen	als frau musste sie sich die möglichkeit einer habilitation erkämpfen
669  ch_gr_0166.wav	aber kaum jemand hat ernsthaft geglaubt dass sie einen derart drastischen schritt machen würden	aber kaum jemand hat ernsthaft geglaubt dass sie einen derart drastischen schritt machen würden
2030  ch_bs_2578.wav	die scharfen kanten der zerklüfteten felswand schürften ihm die haut ab	die scharfen kanten der zerklüfteten felswand schürften ihm die haut ab
766  ch_gr_2205.wav	zudem sollen sie zum teil über operationssäle für ambulante eingriffe verfügen	zudem sollen sie zum teil über operationssäle für ambulante eingriffe verfügen
18  ch_vs_0322.wav	er ist einer der mitbegründer des jungen deutschschweizer spielfilms	er ist einer der mitbegründer des jungen deutschschweizer spielfilms
2060  ch_lu_0138.wav	neben der heute üblichen bezeichnung als eichelhäher sind zahlreiche andere trivialnamen belegt	neben der heute üblichen bezeichnung als eichelhäher sind zahlreiche andere trivialnamen belegt
912  ch_zh_3917.wav	es entstanden zahlreiche neue sorten oft in kleinen lokalen käsereien	es entstanden zahlreiche neue sorten oft in kleinen lokalen käsereien
1551  ch_ag_0560.wav	es heisst mobiler individualverkehr es geht also um individuen sagt burgener	es heisst mobiler individualverkehr es geht also um individuen sagt burgener
65  ch_vs_0280.wav	er verkaufte ein gestreiftes bonbon auf einem holzstab für eine peseta	er verkaufte ein gestreiftes bonbon auf einem holzstab für eine peseta
2161  ch_lu_1609.wav	der fc luzern erstmals ohne christian schneuwly tat sich auch im rückspiel gegen klaksvik äusserst schwer	der fc luzern erstmals ohne christian schneuwly tat sich im rückspiel gegen klaksvik äusserst schwer
882  ch_zh_0774.wav	der rohmilch am nächsten kommt nicht homogenisierte biofrischmilch aus dem laden	der rohmilch am nächsten kommt nicht homogenisierte biofrischmilch aus dem laden
1711  ch_ag_0572.wav	trotzdem wollten sie ihren rücktritt erst nach den ständeratswahlen im kanton freiburg kommunizieren	trotzdem wollten sie ihren rücktritt erst nach den ständeratswahlen im kanton freiburg kommunizieren
1274  ch_sg_1551.wav	die kantone gleichen sich bei der gewinnsteuer an bis auf ein paar ausnahmen	die kantone gleichen sich bei der gewinnsteuer an bis auf ein paar ausnahmen
776  ch_gr_0566.wav	sie ist auch bekannt als gesundheitspolitikerin und mitglied der gesundheitskommission	sie ist auch bekannt als gesundheitspolitikerin und mitglied der gesundheitskommission
2302  ch_lu_1586.wav	politische erfolge der bauern wie dieser haben aber auch viel mit der person markus ritter zu tun	politische erfolge der bauern wie dieser haben aber auch viel mit der person markus ritter zu tun
711  ch_gr_0956.wav	somit müssen alle teilziele konjunktiv erfüllt sein um das hauptziel zu erfüllen	somit müssen alle teilziele konjunktiv erfüllt sein um das hauptziel zu erfüllen
637  ch_gr_0760.wav	auch kann sie schäden an sonnenblumen erbsen und sojabohnenkulturen verursachen	auch kann sie schäden an sonnenblumen erbsen und sojabohnenkulturen verursachen
1784  ch_bs_1506.wav	und doch eine neue nationalrätin esther friedli aus dem toggenburg	und doch eine neue nationalrätin esther friedli aus dem toggenburg
968  ch_zh_3652.wav	sie sind löffelförmig ganzrandig und haben eine fadenförmige spitze	sie sind löffelförmig ganzrandig und verfügt über eine fadenförmige spitze
425  ch_be_0470.wav	das volk hat die könige sehr gerne und alle sind fröhlich und zufrieden	das volk hat die könige sehr gerne und alle sind fröhlich und zufrieden
1359  ch_sg_0658.wav	auch die grossmutter konnte aus dem bauch des wolfes gerettet werden	auch die grossmutter konnte aus dem bauch des wolfes gerettet werden
793  ch_gr_2165.wav	aus sicht des schweizer bevölkerungsschutzes ist dieses szenario durchaus realistisch	ausicht des schweizer bevölkerungsschutzes ist dieses szenario durchaus realistisch
1855  ch_bs_0341.wav	matthias brinkmann lehrte die biologie durchaus konform mit der rassenlehre	matthias brinkmann lehrte die biologie durchaus konform mit der rassenlehre
1652  ch_ag_2002.wav	doch gerade in den grossen schwellenländern lohne es sich patente anzumelden sagt jank	doch gerade in den grossen schwellenländern lohne es sich patente anzumelden sagt jank
1688  ch_ag_1484.wav	andrea faye die sich dem linksprogressiven lager zuordnet pflichtet ihm bei	andrea faye die sich dem linksprogressiven lager zuordnet pflichtet ihm bei
2259  ch_lu_2112.wav	heute muss man monatelange kontakte via soziale medien führen ähnlich wie an einem familientisch	heute muss man monatelange kontakte via soziale medien führen ähnlich wie an einem familientisch
1023  ch_zh_1483.wav	auf kosten der svp oder auf kosten der cvp das ist noch nicht ganz klar	auf kosten der svp oder auf kosten der cvp das ist noch nicht ganz klar
1049  ch_zh_3647.wav	die verzierungen der spielsachen waren trotz verschiedener techniken immer gut	die verzierungen der spielsachen waren trotz verschiedener techniken immer gut
2071  ch_lu_0448.wav	dort will er sich einerseits balak zur verfügung stellen um gottes volk zu verfluchen	dort will er sich einerseits balak zur verfügung stellen um gottes volk zu verfluchen
1291  ch_sg_1790.wav	desserts kuchen abendbrot und getränke ergänzen oft das angebot	desserts kuchen abendbrot und getränke ergänze oft das angebot
1857  ch_bs_0194.wav	auch mittel gegen bluthochdruck und sogar antibabypillen würden knapp	auch mittel gegen bluthochdruck und sogar antibabypillen würden knapp
2257  ch_lu_0710.wav	es ist der einstieg in eine ausstellung die sich vielschichtig und breit mit dem thema jagd in der kunst auseinandersetzt	es ist der einstieg in eine ausstellung die sich vielschichtig und breit mit dem thema jagd in der kunst auseinandersetzt
1549  ch_ag_0212.wav	deshalb gibt das blatt nationalcoach mick mccarthy tipps bezüglich aufstellung	deshalb gibt das blatt nationaltrainer mick mccarthy tipps bezüglich aufstellung
332  ch_be_0507.wav	diese hatten die entwickler von philips ständig in ihrem geldbeutel	diese hatten die entwickler von philips ständig in ihrem geldbeutel
2192  ch_lu_2467.wav	als sie das letzte mal hier war und mit ihrer anmeldung am college prahlte hatte ich meine zweifel	als sie das letzte mal hier war und mit ihrer anmeldung am college prahlte hatte ich meine zweifel
438  ch_be_2059.wav	das könnte laut der berghilfe existenzsichernd sein	das könnte laut der berghilfe existenzsichernd sein
452  ch_be_1597.wav	am montag hätte in indian wells die qualifikation begonnen	am montag hätte in indian wells die qualifikation begonnen
429  ch_be_0458.wav	nach einem jahr wurden die dreharbeiten aus geldmangel eingestellt	nach einem jahr wurden die dreharbeiten aus geldmangel eingestellt
1410  ch_sg_1634.wav	sie kritisieren vielmehr den ultradefensiven ansatz der iren	sie kritisieren vielmehr den ultradefensiven ansatz der iren
2059  ch_lu_0892.wav	ein bauarbeiter wollte mit einem beitrag auf facebook über missstände auf der baustelle in basel informieren	ein bauarbeiter wollte mit einem beitrag auf facebook über missstände auf der baustelle in basel informieren
2211  ch_lu_0112.wav	das abkommen sei für italien allerdings kaum von vorteil ist der chinaforscher thomas eder überzeugt	das abkommen sei für italien allerdings kaum von vorteil ist der chinaforscher thomas eder überzeugt
521  ch_be_0111.wav	auch der verfassungsschutz warnt vor der ungebrochen hohen mobilisierungskraft	auch der verfassungsschutz warnt vor der ungebrochen hohen mobilisierungskraft
759  ch_gr_1724.wav	so wie du aus der stadt gingst und dich den söldnern schamlos in die arme warfst	so wie du aus der stadt gingst und dich den söldnern schamlos in die arme warfst
2006  ch_bs_1475.wav	so hat der bundesrat in den letzten jahren zwei entsprechende motionen abgelehnt	so hat der bundesrat in den letzten jahren zwei entsprechende motionen abgelehnt
972  ch_zh_1737.wav	ich weiss dass du nicht willst dass ich in deiner vergangenheit wühle und das habe ich auch nie getan	ich weiss dass du nicht willst dass ich in deiner vergangenheit wühle und das habe ich auch nie getan
1030  ch_zh_0560.wav	es heisst mobiler individualverkehr es geht also um individuen sagt burgener	es heisst mobiler individualverkehr es geht also um individuen sagt burgener
989  ch_zh_2362.wav	er stand auch im verdacht massgeblich an der kiesslingaffäre beteiligt gewesen zu sein	er stand auch im verdacht massgeblich an der kiesslingaffäre beteiligt zu sein
712  ch_gr_0765.wav	verwildert überwuchert der sommerflieder alles und zerstört so wertvollen lebensraum	verwildert überwuchert der sommerflieder alles und zerstört so wertvollen lebensraum
1307  ch_sg_0713.wav	neue invasive muscheln wurden damit schon frühzeitig aufgespürt	neue invasive muscheln wurden damit schon frühzeitig aufgespürt
427  ch_be_0302.wav	erst nach diesen arbeiten kam stearns erstmals mit computern in berührung	erst nach diesen arbeiten kam stearns erstmals mit computern in berührung
1890  ch_bs_1897.wav	sozialer ausgleich es geht nicht nur darum dass die unternehmenssteuern massiv gesenkt werden	sozialer ausgleich es geht nicht nur darum dass die unternehmenssteuern massiv gesenkt werden
356  ch_be_1553.wav	eltern sind bürgerinnen und bürger die politische forderungen stellen können	eltern sind bürgerinnen und bürger die politische forderungen stellen können
550  ch_gr_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt
14  ch_vs_0493.wav	dieser musste daher von nun an den vandalen feindlich gegenüberstehen	dieser musste daher von nun an den vandalen feindlich gegenüberstehen
318  ch_be_0088.wav	dieser hochnebel löst sich dann aber im laufe des tages bald einmal auf	dieser hochnebel löst sich aber im laufe des tages bald einmal auf
534  ch_be_0846.wav	es seien keine mutationen beobachtet worden was eine gute nachricht ist	es seien keine mutationen beobachtet worden was eine gute nachricht sei
2174  ch_lu_0729.wav	hier gilt der grundsatz dass die pflanzen auch in der schweiz gezüchtet wurden und nicht aus dem import stammen	hier gilt der grundsatz dass die pflanzen auch in der schweiz gezüchtet wurden und nicht importiert
1154  ch_zh_3291.wav	das heisst ihre probleme sind identisch mit der schweiz nur auf einer anderen stufe	das heisst ihre probleme sind die diäntesten mit der schweiz nur auf rangeren stufe
70  ch_vs_0337.wav	dabei ging es unter anderem um das zurückdrängen des chinesischen einflusses	dabei ging es unter anderem um das zurückdrängen des chinesischen einflusses
512  ch_be_1019.wav	daneben belegte sie den fünften platz im riesenslalom und den sechsten platz im superg	daneben belegte sie den fünften platz im riesenslalom und den sechsten platz im superg
125  ch_vs_0255.wav	wie sein vorgänger will auch cortizo die beziehungen zu china vertiefen	wie sein vorgänger will auch cortizo die beziehungen zu china vertiefen
1950  ch_bs_2031.wav	das ist auch der grund wieso sich all diese forscher und ingenieure im tessin trafen	das ist auch der grund wieso sich all diese forscher und ingenieure im tessin trafen
1302  ch_sg_1182.wav	morgen früh scheint die sonne am abend ziehen gewitter auf	morgen früh scheint die sonne am abend ziehen gewitter auf
1234  ch_sg_2105.wav	bevor man die digitalen applikationen vergleicht muss man auch diese unterschiede sehen	bevor man die digitalen applikationen vergleicht muss man auch diese unterschiede sehen
1365  ch_sg_2098.wav	denn viele dienste die wir heute nutzen funktionieren nur mit hilfe von satelliten	denn viele dienste die wir heute nutzen funktionieren nur mit hilfe von satelliten
965  ch_zh_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	daher sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen
1207  ch_zh_1296.wav	jährlich besuchen über einhundertdreissigtausend gäste den barocksaal der stiftsbibliothek	jährlich besuchen über einhundertdreissigtausend gäste den barocksaal der stiftsbibliothek
538  ch_be_0463.wav	je nach einrichtung und arbeit kommen gelder von der kranken oder pflegekasse	je nach einrichtung und arbeit kommen gelder von der kranken oder pflegekasse
1045  ch_zh_0414.wav	joe gelingt es gillingham und alle passagiere zu retten bevor die bombe explodiert	joe gelingt es gillingham und alle passagiere zu retten bevor die bombe explodiert
219  ch_vs_2137.wav	er wird wie ich als ich in die schweiz kam eine helvetisierung durchlaufen müssen	er wird wie ich als ich in die schweiz kam eine helvetisierung durchlaufen müssen
832  ch_zh_2765.wav	der deutsche rekordmeister ist im championsleagueachtelfinal auf wiedergutmachung aus	der deutsche rekordmeister ist im championsleagueachtelfinal auf wiedergutmachung aus
463  ch_be_1795.wav	nach der wende beendete sie eine ausbildung und holte in berlin das abitur nach	nach der wende beendete sie eine ausbildung und holte in berlin das abitur nach
2249  ch_lu_0506.wav	die firma zählte in dieser zeit zu den grossen deutschen werkstätten des spätromantischen orgelbaus	die firma zählte in dieser zeit zu den grossen deutschen werkstätten des spätromantischen orgelbaus
2062  ch_lu_2049.wav	zu ihren forschungsschwerpunkten zählen die philosophie der künstlichen intelligenz sowie roboterethik	zu ihren forschungsschwerpunkten zählen die philosophie der künstlichen intelligenz sowie roboterethik
1720  ch_ag_2167.wav	fast zweihundert millionen franken hatte postauto in form von überhöhten subventionen erschummelt	fast zweihundert millionen franken hatte postauto in form von erhöhten subventionen geklaut
1384  ch_sg_0274.wav	bohrer wird ebenso mit der prägung des begriffs gutmensch in verbindung gebracht	bohrer wird ebenso mit der prägung des begriffs gutmensch in verbindung gebracht
35  ch_vs_0929.wav	michael jackson wurde mehrfach von bildenden künstlern dargestellt	michael jackson war mehrfach von bildenden künstlern dargestellt
185  ch_vs_2043.wav	sunrise machte den anfang die swisscom zog am ende desselben monats nach	sunrise machte den anfang die swisscom zog am ende desselben monats nach
339  ch_be_1792.wav	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher
1159  ch_zh_4059.wav	doch es gibt nichts überhaupt nichts was nicht gemäss der natur geschähe	doch es gibt nichts überhaupt nichts was nicht gemäss der natur geschähe
2173  ch_lu_0701.wav	in den letzten tagen fielen in australien zwar sturzfluten und riesige hagelkörner vom himmel	in den letzten tagen fielen in australien zwar sturzfluten und riesige hagelkörner vom himmel
2143  ch_lu_1543.wav	es sei für sie aber eine grosse chance viele ihrer amtskollegen zu treffen wenn auch in kurzer zeit	es sei für sie aber eine grosse chance viele ihrer amtskollegen zu treffen wenn auch in kurzer zeit
78  ch_vs_0486.wav	so kam es zu tötungen von kriegsgefangenen und massakern an der zivilbevölkerung	so kam es zu tötungen von kriegsgefangenen und massakern an der zivilbevölkerung
133  ch_vs_0043.wav	das nervensystem arbeite nicht mit<<unk>>repräsentationen<<unk>>einer unabhängigen aussenwelt	das nervensystem arbeite nicht mit<unk>repräsentationen<unk>einer unabhängigen aussenwelt
1002  ch_zh_0993.wav	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt	jede nicht absolut notwendige einflussnahme auf das leben der menschen ist verpönt
1560  ch_ag_2161.wav	den grund weshalb ihr die winterthurer behörden den schweizer pass verweigerten kennt sie bis heute nicht	den grund weshalb ihr die winterthurer behörden den schweizer pass verweigerten kennt sie bis heute nicht
570  ch_gr_1904.wav	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen	entsprechend sind die bestellungen bei schweizer zulieferern bereits jetzt teils deutlich zurückgegangen
1349  ch_sg_2066.wav	die branchenüblichen weiterbildungen alle zwei jahre gab es nur für männer	die branchenüblichen weiterbildungen alle zwei jahre gab es nur für männer
1913  ch_bs_0008.wav	sie entstehen langsam und verursachen weniger schmerzen und beschwerden als ein gerstenkorn	sie entstehen langsam und verursachen weniger schmerzen und beschwerden als ein gerstenkorn
359  ch_be_1551.wav	die kantone gleichen sich bei der gewinnsteuer an bis auf ein paar ausnahmen	die kantone gleichen sich bei der gewinnsteuer an bis auf ein paar ausnahmen
593  ch_gr_2029.wav	viele fachleute haben am internationalen tag der älteren generation die showwohnung besichtigt	viele fachleute haben am internationalen tag der älteren generation die showwohnung besichtigt
1565  ch_ag_1497.wav	sie verlangt dass das freizügigkeitsabkommen mit der eu innerhalb eines jahres neu verhandelt wird	sie verlangt dass das freizügigkeitsabkommen mit der eu innerhalb eines jahres neu verhandelt wird
1336  ch_sg_1792.wav	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher	der überwiegende teil der kleidung ist schmutzig abgenutzt und voller löcher
1693  ch_ag_2166.wav	der ausländeranteil an der bevölkerung bleibt damit stabil bei fünfundzwanzig komma eins prozent	der ausländeranteil an der bevölkerung bleibt damit konstant bei fünfundzwanzig komma eins prozent
746  ch_gr_0605.wav	für silvia schneider und claudia schrepfer stehen die chancen auf schadenersatz schlecht	für silvia schneider und claudia schrepfer stehen die chancen auf schadenersatz schlecht
325  ch_be_1341.wav	laut berichten der uno haben viele menschen kaum genug zum überleben	laut berichten der uno haben viele menschen kaum genug zum überleben
1303  ch_sg_1800.wav	das leder ist durch seinen hohen fettgehalt stark wasserabweisend	das leder ist durch seinen hohen fettgehalt stark wasserabweisend
317  ch_be_0936.wav	am freitagmorgen begann das spital seine computer auszuschalten	am freitagmorgen begann das spital seine computer auszuschalten
166  ch_vs_1943.wav	einem schweizer hersteller vertrauten sie mehr als einem chinesischen	einem schweizer hersteller vertrauten sie mehr als einem chinesischen
1949  ch_bs_0626.wav	sonst fällst du und zerbrichst die flasche und die arme grossmutter hat nichts	sonst fällst du und zerbrichst die flasche und die arme grossmutter hat nichts
487  ch_be_2128.wav	in chur hat sich das stimmvolk für eine neue brambrüeschbahn ausgesprochen	in chur hat sich das stimmvolk für eine neue brambrüeschbahn ausgesprochen
1476  ch_sg_1437.wav	mexikos neuer präsident hat bei seinem amtsantritt viel versprochen	mexikos neuer präsident hat bei seinem amtsantritt viel versprochen
1124  ch_zh_3737.wav	angeblich sei der einzige weg ihn zu vernichten wenn man seine musik vernichtet	angeblich sei die einzige wege vernichtet wenn man seine musik vernichtet
1094  ch_zh_1083.wav	franz bernhards vater war bäckermeister und landwirt im böhmerwald	franz bernhards vater war bäckermeister und landwirt im böhmerwald
290  ch_be_1744.wav	einige jugendliche wühlten in eimern mit malaysischen mikrochips	einige jugendliche wühlten in eimern mit malaysischen mikrochips
775  ch_gr_0200.wav	ziel ist es stress oder spannung abzubauen sowie die eskalation eines konfliktes zu verhindern	ziel ist es stress oder spannung abzubauen sowie die eskalation eines konfliktes zu verhindern
941  ch_zh_0826.wav	privatleute nutzen das herbizid auch für den rasen zuhause	privatleute nutzen das herbizid auch für den rasen zuhause
492  ch_be_0717.wav	er hat sich zu einem eindrücklichen urwald vor den toren der stadt zürich entwickelt	er hat sich zu einem eindrücklichen urwald vor den toren der stadt zürich entwickelt
869  ch_zh_3296.wav	begrüsst wurden von beiden seiten die fortschritte bei finanz und steuerthemen	die fortschritte bei finanz und steuerthemen wurden von beiden seiten begrüsst
1769  ch_ag_0955.wav	sie ist ein allesfresser der sich von insekten kleinen wirbeltieren und früchten ernährt	sie ist ein allesfresser der sich von insekten kleinen wirbeltieren und früchten ernährt
1886  ch_bs_0545.wav	tatsache ist aber dass reynard in der westschweiz äusserst populär ist	tatsache ist aber dass reynard in der westschweiz äusserst populär ist
313  ch_be_2661.wav	wenn du dir einlass erzwingst ist zwischen uns alles aus	wenn du dir einlass erzwingst ist zwischen uns alles aus
1085  ch_zh_2005.wav	benjamin dubois ist der leiter der blockchainabteilung von nestlé	benjamin dubois ist der leiter der blockchainabteilung von nestlé
1329  ch_sg_0261.wav	ja im nachhinein müsste man sagen man hätte mehr aufklären können	ja im nachhinein müsste man sagen man hätte mehr aufklären können
1759  ch_ag_1295.wav	er verwies auf den frühbarocken meister caravaggio der sogar ein mörder gewesen sei	er verwies auf den frühbarocken meister caravaggio der sogar ein mörder gewesen war
337  ch_be_1962.wav	denn die sekunde spielt eine wichtige rolle in der metrologie der wissenschaft des messens	denn die sekunde spielt eine wichtige rolle in der metrologie der wissenschaft des messens
184  ch_vs_0132.wav	die diesjährige retrospektive war dem spaghetti western gewidmet	die diesjährige retrospektive war dem spaghetti western gewidmet
1238  ch_sg_1356.wav	uiguren aber auch kasachen tataren und kirgisen	uiguren aber auch kasachen tataren und kirgisen
728  ch_gr_1645.wav	der luzerner gewann in der kategorie bis sechsundachtzig kg alle drei vorrundenkämpfe	der luzerner gewann in der kategorie bis sechsundachtzig kg alle drei vorrundenkämpfe
2208  ch_lu_0648.wav	als der wolf seinen appetit gestillt hatte legte er sich ins bett schlief ein und fing an laut zu schnarchen	als der wolf seinen appetit gestillt hatte legte er sich ins bett schlief ein und fing an laut zu schnarchen
614  ch_gr_1130.wav	ihr jüngerer bruder ist der autor literaturkritiker und journalist anton bettelheim	ihr jüngerer bruder ist der autor literaturkritiker und journalist anton bettelheim
375  ch_be_0471.wav	bei den froschlurchen werden diese auch als kaulquappen bezeichnet	bei den froschlurchen werden sie auch als kaulquappen bezeichnet
737  ch_gr_0361.wav	durch ihre einfache konstruktion sind diese leicht herzustellen und meist wartungsfrei	durch ihre einfache konstruktion sind diese leicht herzustellen und meist wartungsfrei
771  ch_gr_1136.wav	professionelle agenturen arbeiten heutzutage bei bedarf immer noch mit papier und bleistift	professionelle agenturen arbeiten heutzutage bei bedarf immer noch mit papier und bleistift
1084  ch_zh_0174.wav	es gebe jahrgänge die sich nicht jedes jahr treffen weil niemand die initiative ergreife	es gebe jahrgänge die sich nicht jedes jahr treffen weil niemand die initiative ergreife
1131  ch_zh_2603.wav	du erholst dich nicht so schnell wie du erwartest weil wir nicht die menge an blut haben die du brauchst	du erholst dich nicht so schnell wie du erwartest weil wir nicht die menge an blut haben die du brauchst
250  ch_vs_2254.wav	wieder einmal war es der jüngste der am esstisch sein glas ausleerte	wieder einmal war es der jüngste der am esstisch sein glas ausleerte
382  ch_be_2306.wav	dort wurden ihm die fundstücke gezeigt und er kaufte das codexfragment ein	dort wurden ihm die fundstücke gezeigt und er kaufte das codexfragment ein
1032  ch_zh_0212.wav	deshalb gibt das blatt nationalcoach mick mccarthy tipps bezüglich aufstellung	deshalb gibt das blatt nationalcoach mick mccarthy tipps bezüglich aufstellung
288  ch_be_1750.wav	eine sehr müde aussehende mutter zankte mit ihrem noch müder aussehenden kind	eine sehr müde aussehende mutter zankte mit ihrem noch müder aussehenden kind
1130  ch_zh_0772.wav	indem er bäche staut tritt das wasser über die ufer und überschwemmt das ackerland	indem er bäche staut tritt das wasser über die ufer und überschwemmt das ackerland
1977  ch_bs_2419.wav	obwohl wir sehr leise an die tür geklopft hatten erwachte er voller schrecken	obwohl wir sehr heute leute hatten erwachte er voller schrecken
1610  ch_ag_2177.wav	bei den an masern erkrankten personen handelt es sich nicht nur um kinder sondern auch um erwachsene	bei den an masern erkrankten personen handelt es sich nicht nur um kinder sondern auch um erwachsene
11  ch_vs_1969.wav	dazu wurde eine arbeitsgruppe zum thema künstliche intelligenz eingesetzt	dazu wurde eine arbeitsgruppe zum thema künstliche intelligenz eingesetzt
1028  ch_zh_4060.wav	maria argumentierte es sei nicht schwierig ihre handschrift zu imitieren	maria hatte argumentiert dass es nicht schwierig sei ihre hand schaff zu machen
263  ch_vs_0127.wav	im frühjahr ist der waldboden grossflächig mit buschwindröschen bedeckt	im frühjahr ist der waldboden grossflächig mit buschwindröschen bedeckt
623  ch_gr_2149.wav	so war im wallis etwa die kantonsstrasse zwischen st niklaus und zermatt gesperrt	so war im wallis etwa die kantonsstrasse zwischen st niklaus und zermatt gesperrt
648  ch_gr_2407.wav	diese sind mit den schlagtönen e und g abgestimmt und werden von hand geläutet	diese sind mit den schlagtönen e und g abgestimmt und werden von hand geläutet
1714  ch_ag_2359.wav	als sie sie erneut einholen rammen sie ihr gestohlenes fahrzeug mehrfach mit voller wucht	als sie sie erneut einholen rannten sie ihr gestohlenes fahrzeug mehrfach mit voller wucht
2193  ch_lu_0516.wav	man dachte wie der unterkiefer hätte auch der oberkiefer anfänglich vorn eine gelenksymphyse gehabt	man dachte wie der unterkiefer hätte auch der oberkiefer anfänglich vorn eine gelenksymphyse gehabt
484  ch_be_0930.wav	amazon will quantumcomputing salonfähig machen	amazon will quantumcomputing salonfähig machen
908  ch_zh_1641.wav	statt sechzehn nehmen neu vierundzwanzig teams teil	statt sechzehn nehmen neu vierundzwanzig teams teil
1678  ch_ag_1296.wav	jährlich besuchen über einhundertdreissigtausend gäste den barocksaal der stiftsbibliothek	jährlich besuchen über einhundertdreissigtausend gäste den barocksaal der stiftsbibliothek
1418  ch_sg_1797.wav	die verbleibenden zehn finsternisse verlaufen partiell mit abnehmender grösse	die verbleibenden zehn finsternisse verlaufen partiell mit abnehmender grösse
659  ch_gr_0364.wav	keine der handelnden figuren lässt sich eindeutig einordnen ist nur gut oder nur schlecht	keine der handelnden figuren lässt sich eindeutig einordnen ist nur gut oder nur schlecht
780  ch_gr_1452.wav	eine niederlage der akp im rennen um das bürgermeisteramt könnte die machtbasis des präsidenten schwächen	eine niederlage der akp im rennen um das bürgermeisteramt könnte die machtbasis des präsidenten schwächen
976  ch_zh_4115.wav	mit friedel rausch wurde erst nach zehn spielen ein neuer trainer gefunden	mit friedel rausch wurde erst nach zehn spielen ein neuer trainer gefunden
578  ch_gr_0415.wav	der verfassungsschutz des bundes und verschiedene landesbehörden ordnen den verein als rechtsextrem ein	der verfassungsschutz des bundes und verschiedene landesbehörden ordnen den verein als rechtsextrem ein
1837  ch_bs_1665.wav	der genfer center ist in der nba bei den houston rockets zum stammspieler gereift	der genfer center ist in der nba bei den houston rockets zum stammspieler gereift
1262  ch_sg_0699.wav	leiden kühe und die kälber wirklich so stark wenn sie voneinander getrennt werden	leiden kühe und die kälber wirklich so stark wenn sie voneinander getrennt werden
890  ch_zh_0749.wav	und schliesslich kommt das wasser zurück das von den neu belebten böden wieder gespeichert werden kann	und schliesslich kommt das wasser zurück das von den neu belebten böden wieder gespeichert werden kann
1270  ch_sg_1544.wav	mit seinem bäuerlichen hintergrund wird er auch als der neue toni brunner bezeichnet	mit seinem bäuerlichen hintergrund wird er auch als der neue toni brunner bezeichnet
1281  ch_sg_1592.wav	roger federer unterzog sich am mittwoch einer operation am rechten knie	roger federer unterzog sich am mittwoch einer operation am rechten knie
