id	target_txt	prediction
2636  32a301f8-1223-41fa-aa9b-723a4823395f.flac	wir fordern dass man sich bei der schaffung neuer wildschutzgebiete mit den betroffenen gemeinden abspricht	wir fordern dass man sich bei der schaffung neuer wildschutzgebiete mit den betroffenen gemeinden absprechen sollte
3220  27050e9b-e2bc-4adb-b40a-ce39e0e392cf.flac	die bdpfraktion empfiehlt aus den erwähnten gründen einstimmig diese motion anzunehmen und gleichzeitig abzuschreiben	aus den erwähnten gründen empfiehlt die bdpfraktion einstimmig diese motion anzunehmen aber gleichzeitig abzuschreiben
1021  adca6846-0706-48d3-8827-2dde142a40b0.flac	ich frage mich weshalb dies ausgerechnet im taxibereich notwendig sein soll	wir fragen nicht weshalb das ausgerechnet im taxibereich notwendig sein soll
3317  eeb83172-8b16-4768-8240-15dd573085d1.flac	der kanton bern hat den sozialdiensten die anwendung bereits empfohlen unter vorbehalt späterer anpassungen	der kanton bern hat die anwendung bereits bei der sozialdienste empfohlen unter vorbehalt späteren anpassungen
1099  91d5c95e-e977-4cff-ae4b-8e9288c55947.flac	unabhängige publizistische medien sind eine zentrale voraussetzung für eine funktionierende demokratie	unabhängige publizistische medien sind eine zentrale voraussetzung für eine funktionierende demokratie
2266  079de549-429f-44da-9f67-cd9c7010e0ba.flac	im bericht hält der regierungsrat auch seine ausserpolitischen schwerpunkte für das laufende jahr 2020 fest	im bericht hält der regierungsrat auch seine ausserpolitischen schwerpunkte für das laufende jahr 2020 fest
985  be262f60-b2c9-4fe5-8dc1-eeeba95a7957.flac	gemeinden wie münsingen oberdiessbach oder konolfingen sind nicht befragt worden	eine gemeinde wie münsingen eine gemeinde wie oberdiesbach konfingen nicht befragt wurde
896  b0607b6e-91a0-4486-9dd7-bd985917bcb3.flac	in diesem aktionärbindungsvertrag werden die ausführungsbestimmungen zur führung der insel gruppe ag geregelt	in diesem aktionärsbildungsvertrag werden die ausführungsbestimmungen zur führung der inselgruppen ag geregelt
668  96cc8c43-4013-4253-91da-e42a24e94f88.flac	dies entspricht einer sozialhilfequote von 458 prozent der gesamtbevölkerung	dies entspricht eine sozialhilfequote von 485 prozent der gesamtbevölkerung
2826  8369ccdd-bbd8-4fa4-b321-f0ea90b13067.flac	auch hier befürwortet die svp eine differenzierte betrachtung der einzelnen anbie ter und ihrer abgeltungen	auch hier befürwortet die svp eine differenzierte betrachtung der einzelnen anbieter und ihrer abgeltung
2507  7e755094-ade4-47df-afe4-dbf93bd821e7.flac	entsprechend hat der grosse rat im mai 2015 die richtlinienmotion von grossrat rüegsegger überwiesen	entsprechend hat der grosse rat im mai 2015 die richtlinienmotion von grossratskollege rüegsegger überwiesen
859  0f4abf71-396f-48dd-973e-e7f6a6395485.flac	beim abänderungsantrag gerber da habe ich ein gewisses verständnis aber da kann man wirklich auch sagen das gegenteil von gut ist gut gemeint	beim abänderungsantrag gerber habe ich ein gewisses verständnis sollen nun wirklich sagen können das gegenteil von gut ist gut gemeint
2704  92b2cc01-58af-4b8b-94eb-ce3ed1eba636.flac	auch die aktivitäten des kantons im rahmen des schwesterabkommens mit der stadt shenzhen in china waren ein thema	wir haben auch die aktivitäten des kantons im rahmen des schwächsten einkommens mit der stadt schön sendig in kleinen sinnen themen
111  2d2bf686-8e56-4ea1-840f-e6a87ccaa640.flac	dann gibt es eine ballenbergdampfbahn rollmaterial ag diese hat mit dem ballenberg gar nichts zu tun	dann gibt es einen baumberg dampfbahnen unaterial ag haben wir mit den bau und berg garnis gehört
1852  8c8ba64e-2e57-48ca-b965-044966bc9ea3.flac	die kommission empfiehlt dem grossen rat mit 11 zu 0 bei 5 enthaltungen dem kredit zuzustimmen	die kommission empfiehlt dem grossen rat mit 11 zu 0 stimmen bei 5 enthaltungen diesem kredit zuzustimmen
87  37a013c2-fe0e-44f5-8c6c-bb817153ffbd.flac	es ist nicht zwingend dasselbe und ich finde auch nicht dass man zwingend reklamieren muss dass das dasselbe sei	die fiko ist nun nicht zwingend dasselbe und ich finde auch nicht dass man zwingend reklamieren muss dass dies selber ist
3203  a80501e5-15dc-4f8d-a02c-a0cb67d8d6cb.flac	all die problemfälle die jetzt moniert worden sind betreffen vorwiegend verschreibungen von medikamenten	all die problemfälle die jetzt moniert wurden betreffen vorwiegend verschreibungen von medikamenten
196  1ab143ec-a96e-4306-926c-fc5bf95937e2.flac	mit nicht verwendetem aushubmaterial sind an vier orten am brienzersee ökologische aufwertungen des uferbereichs vorgesehen	mit dem verwendeten aus und material sind lavierorter am brienzersee ökologisch aufwertungen im ubereich vorgesehen
1832  54f3ca7e-526d-4cbd-98f7-cca721d909e7.flac	die svpfraktion wird die motion sowohl als motion als auch als postulat ganz klar ablehnen	die fraktion wird die motion wie auch als postulat ganz klar ablehnen
1875  ac148dad-b91c-435b-865a-2c8f746bd59a.flac	die drei gemeinden entschieden sich daraufhin massnahmen zu ergreifen und ein wasserbauprojekt in auftrag zu geben	die gemeinden haben sich darauf abgehentschieden massnahmen zu ergreifen und das wasserbauprojekt in den auftrag zu gerne
3012  d52da33c-2bce-4bb6-ab7d-66cd5451d561.flac	die landeskirchen werden dem kantonalen datenschutzgesetz und dem kantonalen informationsgesetz unterstellt	die landeskirchen werden dem kdsg und dem kantonalen informationsgesetz kdsg unterstellt
1717  134aa1ef-fbe3-49c3-bdf7-7d7fb82cceac.flac	ich selber wäre als schüler wahrscheinlich auch demonstrieren gegangen aber nur aus einem einzigen grund	ich selbst wäre als schüler wahrscheinlich auch gegangen demonstrieren aber nur aus einem einzigen grund
1776  5c7b92a4-fc24-48e2-9f36-c8e6eb4df8c0.flac	die hier verlangte ausnahmeregelung im kantonalen gesetz zu formulieren ist aus meiner sicht definitiv nicht sinnvoll	die verlangte ausnahmeregelung im kantonalen gesetz formulieren ist aus meiner sicht definitiv nicht sinnvoll
2606  073aac74-8e11-438c-b7ec-5506bc0e576d.flac	es ist keine frage dass im zentrum die meinungsbildungsfreiheit als eines der grundlegendsten rechte steht gerade für die schüler	im zentrum steht das ist keine frage die meinungsbildungsfreiheit als eine der grundlegendsten rechte gerade für die schüler
1882  41cc3698-4691-4179-b295-62dd008067ef.flac	die frage stellt sich jetzt wirklich welches die wahren gründe hinter diesem rückweisungsantrag sind	die frage stellt sich jetzt hier wirklich was sie die wahrengründe dieses rückweisungsantrags ist
3303  423eeb98-9c38-47aa-98d1-1b2edcbfd2ff.flac	zusammenfassend danken wir für die antwort des regierungsrats und freuen uns darauf dass er nun aktiv wird	zusammenfassend wir danken für die beantwortung und freuen uns darauf dass der regierungsrat zu aktiv wird
822  33e2dc34-9b04-477b-8c95-8618e29f2307.flac	das gesetz regelt unter berücksichtigung der wesentlichen punkte die organisation und die finanzierung nach dem grundsatz	ein regelt unter berücksichtigung der wesentlichen punkte organisation und die finanzierung nach dem grundsatz
2304  447251a1-26a7-4334-b8fd-ea83290662d7.flac	auf vielen fotos sah ich wie die transitplätze gerade von den fahrenden zurückgelassen werden	wir sehen dass auch transitplätze von den fahrenden selber zurückgelassen werden sollen
78  bf0d677c-491c-463a-a316-c4ab9fc7a424.flac	aber ich habe nicht vor hier eine reitschuldebatte zu führen umso mehr als sie die argumente selber bestens kennen	ich habe nicht vorhin eine reitschuldebatte zu führen umso mehr dass sie die argumente bestens selber kennen
2252  51fffddb-b8ab-4d9d-8791-ff5dc4783c03.flac	der fonds hat offensichtlich unter anderem abgenommen weil weniger alkohol und spirituosen verkauft wurden	der fonds hat offensichtlich unter anderem abgenommen weil weniger alkohol und spielraum verkauft wurden
246  56274ee9-e45b-4ab0-8240-ee58056be982.flac	sie sind eigenverantwortlich und autonom sind mündig und begeisterungsfähig	sie sind eigenverantwortlich und autonom sind mündig und begeisterumsfähig
2892  30e133d0-ee2c-4101-8237-68dbd289d128.flac	sie ist eine verpflichtung für die verwaltung aber auch eine auszeichnung für den kanton bern als brückenkanton	es ist eine verpflichtung für die verwaltung aber auch eine auszeichnung für den kanton bern als brückenkanton
1824  61d60395-e6c1-4217-b3aa-408da82ec483.flac	ich möchte mich auch im namen der jugendorganisationen und insbesondere der pfadi kanton bern bedanken	ich möchte mich im namen der jugendorfession und insbesondere von der phadika im kanton bern bedanken
2374  7f06eef6-01df-4b44-a137-e4fc5941c5b4.flac	mit einer kommissionsmotion würden wir den regierungsrat beauftragen möglichkeiten zu prüfen und zu verantworten	mit der kommissionsmotion würden wir den regierungsrat beauftragen die möglichkeiten zu prüfen und zu beantworten
601  77e00d27-ffb2-4a45-bcf8-833b3bb73547.flac	wenn aber nur für spezialanlässe freinächte beantragt und bewilligt werden spitzen sich die probleme erfahrungsgemäss zu	wenn aber nur bei spezialanlässen bei freinächten beantragt und bewilligt werden spült sich probleme erfahrungsgemäss zu
122  9d51970c-5d78-4f9e-a96d-b7bc8f4bba02.flac	der bericht muggli und marti der die grundlage für die reform gelegt hat sagt dazu folgendes	der bericht muttlimarti der die grundlage für die reform gelegt hat sagt auch dazu folgendes
2729  bdf89c90-3889-4086-9ac8-41c57a81e181.flac	seit dem 1 januar 2018 haben zudem die kantone zug aargau und wallis nachgezogen	sind dermiste januar 2018 zudem der kanton zug aargau und wallis nachgezogen
393  dde7425f-3eb5-4c1e-9659-08be75bf61ba.flac	der fdp ist es ein grosses anliegen dass im kanton genügend abbaumöglichkeiten aber auch genügend deponiestandorte vorhanden sind	deshalb ist es im grundsatz ein grosses anliegen dass im kanton irgendeine abbaumöglichkeiten aber auch gegen jegliche deponiestandorte vorhanden sind
2449  2db61807-2ebe-4e6c-a312-209c0a4b6636.flac	die jgk wurde beauftragt die gesetzliche grundlage zur umsetzung dieses modells zu erarbeiten	die jgk wird den beauftragten gesetzlichen grundlagen zur umsetzung dieses modells zu erarbeiten
51  9c18f5c9-da73-486a-a7e2-2d33cc163fe5.flac	auch wenn der vollzug national einheitlich festgelegt wird unterstützen wir die motion	auch wenn der vollzug national einheitlich festgelegt wird unterstützen wir diese motion
2275  544e4775-98c0-42f4-9eb2-e248b2a736be.flac	es kann nicht sein dass der steuerzahler durch den eigenen staat konkurriert wird	es kann nicht sein dass der steuerzahler durch den eigenen staat konkurrenziert wird
464  391def27-8630-47b1-8db0-3f1bb9783b15.flac	offenbar muss alles klar sein es gibt keine streitpunkte und auch nichts aussergewöhnliches oder brennendes in dieser strategie	offenbar als klar sind es gibt keine streitpunkte auch nichts aussergewörnliches oder brönnens in dieser strategie
2809  52dc685e-59f1-4819-972c-5eea187d07da.flac	wir begrüssen es ausdrücklich wenn das agr dort weiterhin unterstützung bietet	wir begrüssen ausdricklich dass das amt für beiden und raumordnung weiterhin dort entsprechend unterstützung bietet
2223  776ecfb9-bc67-40af-94b5-3cd1bace9772.flac	dann muss der regierungsrat fachlich abgestützten rat anderweitig einholen respektive einkaufen	ja dann muss der regierungsrat fachlich abgeschützte beratung irgendwo sonst einholen oder einkaufen
24  35f498db-3bdb-4c02-ac73-4f37e4cbb85e.flac	die gsok beantrag dem grossen rat einstimmig dem verpflichtungskredit zuzustimmen	die gsok beantragt dem grossen rat einstimmig dem verpflichtungskredit zuzustimmen
1380  a6539a99-dfa6-4fe7-b7d8-642758ede00a.flac	es ist sehr wichtig dass das projekt emmental jetzt nicht auf eis gelegt und weiter verzögert wird	es ist sehr wichtig dass das projekt emmental jetzt nicht auf einschliesst und weiter verzögert wird
576  fab5c97f-728c-4067-8419-5ac917cadc31.flac	asylsuchende werden vom kanton zudem auch noch bei der obligatorischen krankenkasse versichert	asylsuchende werden vom kanton zudem auch noch für die obligatorische krankenkassen versichert
1227  46bd8139-984e-44d9-b3e2-051d7ae06697.flac	bereits bei der optimierung des beschaffungswesens im jahr 2016 wurde diese strategie verfolgt	mit der optimierung des beschaffungswesens wurden diese strategie verfolgt
1338  f445616a-0837-4834-9676-65bc0773d629.flac	davon kann hier aus meiner sicht nicht gesprochen werden die zeitlichen dimensionen sind ganz anders	davon kann hier aus meiner sicht nicht gesprochen werden die zeitlichen divensionen sind ganz anders
727  96a1c2b2-5bf6-4e10-b522-2ac57ed6de43.flac	neu wird das screening im deutschsprachigen kantonsteil durch die krebsliga ostschweiz durchgeführt	neu wird das kriminieren im deutschsprachigen kantonsteil durch die krebsliga ostschweiz durchgeführt
2182  f1d615eb-1cff-4dae-b960-80d6668b9d10.flac	der regierungsrat ist bereit eine machbarkeitsstudie erstellen zu lassen damit eine gute lösung gefunden wird	der regierungsrat ist bereit eine machbarkeitsstudie zu erstellen zu lassen damit eine gute lösung gefunden wird
2923  1a50c2f9-5970-4689-a296-d6b96cae009e.flac	als stur könnte man es auch auf der anderen seite bezeichnen wenn man etwas einfach nicht will	die stuhle könnte man natürlich auch sagen wenn man auf der anderen seite etwas nicht will
2583  c3298bbd-b835-4541-8690-40c7995daa43.flac	da macht es wenig sinn wenn wir in einem oder zwei jahren bereits wieder über die bücher gehen und ihnen allenfalls sagen müssen	hier muss man schon noch wenig sein dass wir zwar nach einer jahre oder zwei drum über biecher gehen müssten und diesen allenfalls sagen
2232  b6656119-d1c4-4c8a-b85b-7f914bcfb17d.flac	der flughafen basel hat das französische gesetz und nicht die gesetzesanwendungen der schweiz	basel hat das gesetz welches veralkerreich und nicht die gesetzesanwendungen in der schweiz
1821  9061bb4b-99c1-4b18-b29e-98c176075871.flac	ich danke ihnen für ihre unterstützung et je vous remercie d’accepter la loi telle qu’elle vous a	ich danke ihnen für ihre unterstützung ist oronisch wegen des dilalogs der gef
2378  347595a0-4602-4653-922e-15225a4ec959.flac	auf der anderen seite stellen wir fest dass auch einmal etwas unterschätzt werden kann und man sich dafür entschuldigen kann	auf der anderen seite stellen wir fest dass man sich dafür unterschätzen kann
2207  ae62bce3-ab6d-416b-8ee5-dc2785ab0db4.flac	aber es gab auch seltsame sachen wie zum beispiel die tilgung aller staatsschulden durch die besitzenden	es hatte auch spässige dinge wie zum beispiel die bildung aller staatsschulden durch die besitzenden
336  07d2f30e-b1c0-46bb-877f-463298d34ef2.flac	die sp hat ganz vergessen dass sie von diesem system am meisten profitiert weil noch von niemandem eine offenlegung verlangt worden ist	die sp hat auch hier ganz vergessen dass sie am meisten profitieren von diesem system das noch nirgends verlangt worden ist
2482  c58d28b1-321d-43f9-8fb7-0a218498a1a4.flac	aber wir sehen jetzt nicht zwingend die notwendigkeit explizit für diesen tag freizugeben	man sieht jetzt nun zwingend die notwendigkeit nun explizit für diesen punkt freizugeben
832  79c326ca-8b28-4b1e-ad74-80080ed48a21.flac	damit wäre das problem nämlich gelöst und der kanton hätte keine solche schritte in die wege leiten müssen	damit wäre dieses problem gelöst und der kanton hätte keine solchen schritte in die wege leiten müssen
381  91222aa7-0ac5-4678-ae63-67be7c92a3e5.flac	sinn und zweck einer ruhestandsrente stehen so glaube ich für uns alle nicht zur diskussion auch nicht für die svpfraktion	der zweck einer ruhestandsrente steht für uns alle nicht zur diskussion sondern auch für die svpfraktion
1454  a952ed65-d6fd-43fb-a4d9-d34c9054cec5.flac	mein antrag damals in der ersten lesung auf rückweisung in die kommission war somit auch zweckmässig und zielführend	mein antrag auf rückweisung in die kommission ist somit auch zweckmässig und zielführend
118  5c52481f-09a6-43d9-aea4-7a76ff54e9aa.flac	ich kann nicht darauf beharren dass die regierung das anliegen weitergehend prüft da es kein verbindlicher auftrag ist	ich kann nicht darauf beharren dass die regierung in diesem sinne weiterführt weil es kein verbindlicher auftrag ist
1596  97df7ae7-c6de-4a24-932d-74a635dbebf8.flac	das asylg beschreibt in artikel 14 absatz 2 detailliert welche voraussetzungen dafür nötig sind	das gesetz des bundes beschreibt dass in artikel 14 absatz 2 detailliert welche voraussetzungen dafür nötig sind
1411  97c77f35-61ba-4181-b399-1c53cd5f13b4.flac	der bak ich möchte vorausschicken dass ich bei der vorbereitung des geschäfts extrem viel über die landwirtschaft gelernt habe	ich möchte vorausschicken dass ich die vorbereitung zu diesem geschäft extrem viel habe über die landwirtschaft ist
3309  b6e3edb2-a7f0-43d5-a32f-a883eb6d1cc8.flac	für mich war diese kommissionsarbeit in den vergangenen vier jahren überhaupt ein politisches highlight	für mich ist die kommissionsarbeit überhaupt nun über die vier jahre ein politisches highlight
732  eba22a22-a1e7-4cf8-a966-a7baf59f44fc.flac	aber wenn wir das nicht tun holt uns das dann bei den agglomerationsprogrammen ein und die beiträge des bundes können so nicht eingelöst werden	aber wenn wir das nicht machen dann hält es sich bei der agglomerationsprogramme und die beiträge können so nicht ausgelöst werden
3253  d6a74ec1-89cb-42b3-91ae-52fe7b5040d9.flac	wir von der fdpfraktion werden dem gesetz zustimmen und die anträge der kommissionsminderheit ablehnen	wir von der fdpfraktion werden ihm gesetz zustimmen und die anträge der kommissionsminderheit ablehnen
2125  718546c1-e55b-4234-8ad1-7df37b361c79.flac	den punkt 2 unterstützen wir wie die regierung sodass das anliegen nur als postulat anzunehmen ist denn als motion würden wir es ablehnen	den punkt 2 unterstützen wir wie die regierung das anliegen als postulat durchaus anzunehmen ist weil als motion wir es ablehnen
244  d9717104-a8b6-41b7-a156-8cf998f442d8.flac	ich fahre mit gutem gewissen auto und fliege nächstes wochenende mit gutem gewissen nach wien und wieder zurück	ich fahre mit gutem gewissen auto in den nächsten wochenende mit gutem gewissen auf wie und wieder zurück
1465  d334f691-9edc-405b-adb9-76c36d4e9479.flac	die unter ziffer 1 verlangte intervention beim medienunternehmen tamedia wurde ja bereits aufgegriffen	die unter ziffer 1 verlangte intervention bei den medienunternehmen tamedia wurde bereits aufgegriffen
2727  d25402d5-a618-468d-b853-f700b9ec0960.flac	einen finanziellen kollaps wird schlussendlich der kanton respektive werden die steuerzahler berappen müssen	ein finanzieller kolaps beraten schlussendlich der kanton respektive die steuerzahlenden
2247  891278f1-2a5d-4693-83b5-67d925365fad.flac	die planungserklärung zur präfektur nara der direkte nutzen soll möglichst umgesetzt werden	zur planungserklärung zur profektur nara der direkte nutzen soll möglichst umgesetzt werden
2417  e1a2ff95-3828-4201-babd-b4edbd4ef70b.flac	wir haben die argumente dafür und dagegen gehört auch jetzt dieses thema mit der verfassung und dass wir eigentlich verpflichtet sind	wir haben die argumente dafür und dawider gehört auch nun das thema mit der verfassung und dass wir eigentlich verpflichtet sind
815  68019b11-418b-4347-97cd-c872e8d5ab09.flac	wir erwarten von der regierung dass sie diese herausforderungen zügig angeht und dass entsprechend gehandelt wird	wir erwarten von der regierung dass sie diese herausforderung in zigang geht entsprechend auch gehandelt wird
2339  0f9494d3-fc06-497a-8350-fcadcd4b5a85.flac	es hat ja bekanntlich nicht nur zu wenig lehrer es hat auch zu wenig ingenieure es hat zu wenig informatiker und vieles mehr	es hat ja bekanntlich nicht nur zu wenig lehrer es gibt auch zu wenig ingenieure es gibt zu wenig informatiker und vieles mehr
718  c12b4758-ead1-434b-ac90-4328afd0c93c.flac	in diesem sinn hat das parlament den inselvertrag eher zur kenntnis zu nehmen denn zu genehmigen	in diesem sinn hat das parlament den einzelvertrag ihr zur kenntnis zu nehmen als zu genehmigen
2966  7a45b22d-4fa9-45b3-bc1b-934c8e6fe128.flac	ansonsten haben wir diese jahresrechnung mit grossem wohlwollen zur kenntnis genommen	sonst haben wir die jahresrechnung mit grossem wohlwollen und grossem zur kenntnis genommen
1204  600fc12d-2e54-4cb9-aecf-45e543377bf7.flac	die fdp lehnt die initiative aber auch klar ab und schliesst sich insbesondere den ausführungen der präsidentin der bik an	die fdp lehnt aber auch klar die initiative ab und schliesst sich insbesondere um ausführungen der präsidentin der bik an
1811  7dc4c69d-d1a6-4164-a930-84a836ce5f24.flac	was nützt eine gute grundausbildung wenn man diesen jungen berufsleuten nicht die richtige ausrüstung zur verfügung stellt	was nützt eine gute grundausbildung wenn man in den jungen berufsleuten nicht die richtige ausrüstung zur verfügung stellt
71  0639e4c5-513b-46d7-a8a6-f4ffb67621ec.flac	sicher muss jeder kanton längerfristig eine wichtige rolle spielen und auch mitplanen können	klar muss hier längerfristig der kanton eine wichtige rolle spielen und auch planen können
2504  0c454996-2d70-4ac1-b48b-ab1d45c3d4a9.flac	wir müssen schauen dass wir mit dem kantonalen steuersatz endlich vom tabellenschwanz der kantone wegkommen	sie müssen gelucken dass wir mit dem kantonalen steuersatz des tabellen schwanz der kantone endlich wegkommen
1397  65e4f753-1a5b-4832-a679-13cf4de4a953.flac	die fähigkeit als ausländer die hiesige sprache zu beherrschen ist ein zentrales element der integration	die fähigkeit als ausländer die häusige sprache zu beherrschen ist ein zentrales element der integration
604  1d6e8eb9-2713-4d22-8273-4dcc9bb2e668.flac	doch wir müssen ehrlich sein und sagen dass der herr regierungsstatthalter lerch keinen deut besser ist	dazu müssen wir zwar auch ehrlich sein und sagen herr regierungsstatthalter lehre ist kein dutz besser
2467  8f164775-63c7-4da6-a0c5-2c3c45e5e211.flac	der freiheitliche säkularisierte staat lebt von voraussetzungen die er selber nicht garantieren kann	der freiheitliche sakularisierte staat lässt von voraussetzungen die er selber nicht garantieren kann
980  d05a33f8-2be3-4f1c-a62e-a84a71b12c58.flac	wichtig ist dass wir die stossrichtung verfolgen dass wir das thema an die hand nehmen	wichtig ist dass wir die stossrichtung wichtig ist dass wir das thema angaben unterstützen notabene
1780  91dc84a9-5b18-44bb-b6b3-01bfcc46aced.flac	und wir dürfen nicht in vorauseilendem gehorsam jetzt einfach den platz erstellen	und wir dürfen dort nicht im voraus kohrsam denn diesen platz erstellen
939  b087a744-60d6-4b3d-99f8-952057be2643.flac	wir sollten hier nicht ein falsches signal aussenden und als kanton bern einen niedrigeren tarif verlangen als ihn der ständerat vorgesehen hat	sie haben nicht ein falsches signal auszuhändern und auch als kanton bern einen nicht in einer tarif verlangen als der ständerat vorgesehen hat
3119  c89e6253-9be3-49f3-81ef-db54f4ce1aa4.flac	zum punkt 3 die revision darf für die gewerblich genutzten fahrzeuge keine mehrbelastung ergeben	zum punkt 3 die revision darf für die gewerblichen genutzten fahrzeuge keine mehrbelastung geben
2968  f6b5d398-1ddf-4254-84f9-a5116f5c2459.flac	ich möchte aber an dieser stelle noch anmerken dass mit dem delegieren solcher themen an die schule das problem nicht einfach gelöst ist	ich möchte aber an dieser stelle noch bemerken dass mit dem delegieren solcher themen an die schule als problem nicht einfach gelöst ist
145  11fed9fd-b42b-4d7f-af56-22d89fa0484a.flac	nur so sehen wir in unseren gärten wieder mehr insekten mehr vögel und verschiedene einheimische blumen und sträucher	nur so sehen wir in unseren gärten wieder mehr insekten mehr fördern und verschiedene einheimische blumen und strücke
3093  37b1bbcd-8f3c-44e2-b977-22fbdb36b705.flac	dort wurde das volksrecht ergriffen sie kam gültig zustande und sie hatten die frechheit sie für ungültig zu erklären	das volkrecht das ergriffen wurde ist gültig zustande gekommen dann hätten sie sogar die flächen gehabt dass es unwillig zu erklären
594  c2177885-ccfa-4c00-969b-a3f53a353948.flac	die fdpfraktion geht mit dem regierungsrat einig den vorstoss als postulat anzunehmen	die fdpfraktion geht mit dem regierungsrat eigentlich dem vorstoss als postulat anzunehmen
928  7484cd0c-0527-4f99-b46f-d3e0692205c6.flac	grossrätin zybach hat gesagt ich hätte die leistungen von frauen herabgesetzt	frau grossrätin zieber hat gesagt haben die leistungen der frau herabgesetzt
677  8c7ace28-3723-4c5b-b281-583c9a6cf920.flac	das ist bei einem ausgearbeiteten projekt gegenüber einem projektentwurf nicht einfach	dieser ist nicht einfach bei einem ausgearbeiteten projekt gegenüber einem projektentwurf gegenüber
2006  612493e6-0752-4bd9-9383-fe71cf17801f.flac	hier macht sich der alte konsumentenvertreter bemerkbar der ich früher beim konsumentenforum war	nun kommt er alte konsumenten zu vertreten die ich beim konsumentenforum beim konsumentenforum war
538  290f447d-43e9-4b10-b7aa-b23d1dac57af.flac	aufgrund der vorliegenden ausführungen des regierungsrates anerkennt auch die svp ein solches bedürfnis	aufgrund der vorliegenden ausführungen des regierungsrates anerkennt auch die svp ein solches bedürfnis
2335  18e3fa77-cba8-4221-b3d1-2d072951ddce.flac	meine fraktion geht aber auch mit dem regierungsrat einig dass eine motion nach heutigem wissensstand nicht mehr nötig ist	meine fraktion gilt aber auch mit dem regierungsrat einig dass eine motion nach dem heutigen wissensstand in diesem ausmass nicht mehr nötig ist
1683  d260b962-a26f-4fe2-b088-ac066d22b048.flac	erst recht wenn man weiss wie viele vereine ferienpässe und dritte händeringend nach hallen suchen	erst recht wenn man weiss wie viele reine ferienpasse und dritte händeringend nach hallen suchen
482  594055b3-9b2b-49ab-a446-735d37f2f254.flac	ja die motionäre fordern die abschaffung der kantonalen fachstelle für gleichstellung	ja die motionäre fordern die abschaffung der kantonalen fachstelle für gleichstellung
2917  3f50b278-6e32-4337-aa37-00f40b9f5ab0.flac	entschuldigung aber da wird wahrscheinlich schon ein bisschen gross aufgespielt und das gefühl vermittelt der kanton bern müsse hier mitmachen	entschuldigung wird der kanton bern wahrscheinlich schon ein bisschen gross aufgestillt und das gefühl haben
529  71357b6f-bc87-4315-ae2c-6214279169c4.flac	es lief zwar nicht nur gut und war zwar illegal aber es gab immerhin tote in zürich	es war auch nicht einfach nur gut und zwar illegal aber es immerhin tote geben wird
555  cbcd8937-88d9-431a-ad3f-37e214344639.flac	also das heisst wir haben hier die fünfte generation und nicht 5 gb oder irgendetwas damit dies nicht verwirrung stiftet	also das heisst wir haben hier die fünfte generation und nicht 5gabei oder dringend etwas das verwirrungsstiften
1438  830e3429-77dd-44a2-affb-e9988048dfa4.flac	mit dem berner pflanzenschutzprojekt setzt der kanton bern einige massnahmen für pflanzenschutzmittel um	mit dem berner pflanzenschutzprojekt setzt der kanton bern einige massnahmen für pflanzenschutzmittel um
1201  26e4ef69-52a5-47fb-b37d-ca24545685d4.flac	und für solche leute wollen sie jetzt noch einmal aufwand betreiben damit sie noch länger bleiben können oder länger werken	für solche leute wird sie jetzt noch einmal aufwand betreiben damit sie länger bleiben können oder länger werfen
2157  7a3c4264-fea8-45c1-9bca-7776bbfdf56d.flac	das müsste man eigentlich auch einmal den bürgerlichen parteien aufzeigen die das auch nicht mehr ganz verstehen	das müsste man eigentlich auch einmal den bürgerlichen parteien aufzeigen die das auch nicht mehr ganz verstehen
2004  b31eec69-2c1f-46b9-aa7b-e865f802c596.flac	wenn man aber genauer hinschaut sieht man dass dies ein projekt der kantone neuenburg jura und bern ist	wenn man aber genau hinschaut sieht man dass das projekt der kantone neuenburg jura und bern ist
1807  3fe16036-6517-45f1-87b8-8481ba123e82.flac	mit der vorliegenden motion will ich rasch einem neuen finanziellen problem begegnen	mit der vorliegenden motion will ich schnell einem neuen finanziellen problem begegnen
3074  de63d94c-21d6-4df9-8078-114823ba769c.flac	in den tourismusorten werden je nach saison von der kundschaft längere öffnungszeiten gewünscht	in den tourismusorten sind je nach saison der kundschaft längere öffnungszeiten gewünscht
398  093dd18f-5cc0-4ac7-8fd6-8f7947a4201b.flac	deutlich hob er hervor dass die gesellschaft also auch die politik gefordert ist die von der wissenschaft vorgeschlagenen massnahmen umzusetzen	deutlich hat hervorgehoben dass die gesellschaft also die politik gefordert ist die vorgeschlagenen massnahmen der wissenschaft
558  f230605b-6f95-4d6a-8834-dada8f1ebc73.flac	das ist für die spitäler kein sonntagsspaziergang aber sie müssen und werden diese herausforderung annehmen und bewältigen	das ist für die spitäler kein sonntag spaziergang aber sie müssen und werden die herausforderung annehmen und bewältigen
388  4cb91549-f993-420a-b7a4-fcb09471e947.flac	hinzu kommt dass ein hoher luchsbestand in diesen gebieten automatisch auch mehr ziegen und schafrisse zur folge hat	dazu kommt dass ein hoher luchsbestand in diesen gebieten automatisch auch mehr ziegen und schaffriste zur folge haben
452  539568a8-e46c-4b86-99da-d10e1417fb85.flac	dies wird uns die möglichkeit geben die verschiedenen gemeinden zu kategorisieren	es wird uns eine möglichkeit geben die verschiedenen regionen gemeinden zu gategorisieren
